dataset,n,delta,kappa,cp_gap,risk_gap,nc
diabetes,442,0,0.10008799140277264,-1.2894401996217368,-185.11805297480078,110
diabetes,442,0,1.7541092514435355,-22.508492955400328,-573.9206143439646,110
diabetes,442,0,0.32881212973738816,-3.933170480606776,-483.43038592397716,110
diabetes,442,1,0.609435179290689,6.9051460456426526,-736.1333493159896,110
diabetes,442,0,1.0658493788745607,-13.274591443894678,-660.594356028947,110
diabetes,442,0,0.8307491967896873,-10.526864475228365,-1058.7345571323694,110
diabetes,442,0,0.6029929029888089,-7.7155122145116195,-578.4982203987456,110
diabetes,442,0,0.8100738629955587,-9.471824896915194,-456.57882412187246,110
diabetes,442,0,1.7904573740101668,-20.915085698744434,-327.01101044909046,110
diabetes,442,1,0.689281849226912,9.70025772369172,-469.8590726497978,110
diabetes,442,0,1.4213652818283036,-14.983011812933313,-600.198782359596,110
diabetes,442,0,0.4576137889041393,-5.327132381206894,-390.4314586842902,110
diabetes,442,0,0.5834130497395434,-7.547941802447326,-490.83402078172367,110
diabetes,442,0,0.7482668439239609,-9.398223356192517,-811.8811259119202,110
diabetes,442,0,0.7774834454683097,-10.400398933128145,-438.11552864955866,110
diabetes,442,1,0.30020842734513176,3.155596098303647,-660.2157109348791,110
diabetes,442,0,1.0672424198162076,-11.039031666696019,-725.1066970853694,110
diabetes,442,0,0.736088935133978,-9.227106509804713,-341.7215079919588,110
diabetes,442,1,0.23232429697109452,2.9350232348946292,-505.7617517241388,110
diabetes,442,1,0.23481250970036918,3.332608325714034,-517.2996473292305,110
diabetes,442,0,1.7988842857143281,-21.908624565175415,-511.71149775877893,110
diabetes,442,0,0.14488071055311713,-1.6880169621491916,-958.3809275382787,110
diabetes,442,1,0.7688816168362677,8.99670582555521,-409.357696939127,110
diabetes,442,0,1.2825978935710483,-14.899838925035937,-301.0374379026225,110
diabetes,442,0,2.24788221467731,-26.4167980549756,-770.9910272230563,110
diabetes,442,0,1.4970685454527897,-20.559708986946532,-484.3906128843255,110
diabetes,442,0,1.1590764227046415,-14.114492302533108,-722.0349723102399,110
diabetes,442,0,1.801241471222811,-22.965092070059455,-603.7694154723777,110
diabetes,442,0,0.142714339153595,-1.513577646732415,-274.7448907627536,110
diabetes,442,0,0.17766630668884217,-2.1222294996967435,-688.5420303265082,110
diabetes,442,0,0.869091436313727,-10.282550144329548,-735.0555164617031,110
diabetes,442,0,1.4573557110962743,-19.568923447471917,-451.10350011809305,110
diabetes,442,0,2.038716914819372,-26.807796853128764,-70.4773345070189,110
diabetes,442,0,0.5076092647613197,-5.516389499843882,-996.6543016376786,110
diabetes,442,0,1.501119528073121,-15.947788833916377,-154.42523146972007,110
diabetes,442,0,1.2647862135090087,-12.829173100585507,-240.16962963104743,110
diabetes,442,0,0.4562681058878376,-5.174497828126505,-779.3953003980264,110
diabetes,442,1,0.27541903446193916,2.849551873182918,-1034.1505686074352,110
diabetes,442,0,0.9476572412930678,-13.339063607970047,-450.96680324577846,110
diabetes,442,1,0.6607097288216655,7.775483075587232,-1332.0003884306293,110
diabetes,442,0,0.6840735500048866,-9.23665333008529,-175.7038692398255,110
diabetes,442,0,1.5253366600389962,-16.856116955950824,-478.851379349966,110
diabetes,442,0,0.6662976000958707,-7.913131048919922,-281.0999690626818,110
diabetes,442,0,2.0612081358937164,-24.787955777024848,-817.4238926800085,110
diabetes,442,0,2.8514138220546688,-32.837895278555266,-621.3552283727522,110
diabetes,442,0,1.8459170918446928,-22.939087642097405,-520.8204713931846,110
diabetes,442,1,0.026076291986555613,0.2958857706843503,-576.4113129099596,110
diabetes,442,0,2.350714627197573,-26.516778123954026,-498.59919335068207,110
diabetes,442,0,1.1866067575098003,-13.704288827865184,-973.3878422968983,110
diabetes,442,0,0.8795644190667393,-8.801068213507989,-690.0001691176121,110
diabetes,442,0,1.3297760662458795,-13.038045868745826,-501.35981105154497,110
diabetes,442,0,2.7520389074797773,-31.8550119990214,-631.977443241391,110
diabetes,442,0,1.459545137018007,-18.966733466991002,-819.2978551303918,110
diabetes,442,1,0.09910047425173822,1.2685878498139687,-678.8151939408399,110
diabetes,442,0,1.057655946799561,-14.70786367298254,-94.55624664994684,110
diabetes,442,0,0.7356409534620898,-8.37447158115583,-696.419588125384,110
diabetes,442,1,0.14088799224078966,1.6966576096800736,-810.4954893561721,110
diabetes,442,0,1.1901144267554191,-12.853489780770303,-696.344726256209,110
diabetes,442,1,0.1399018632372312,1.5019445615367886,-802.8047120320771,110
diabetes,442,0,3.6147598568445134,-37.85903442805534,-900.2129970808487,110
diabetes,442,1,1.0269225927012569,13.121569439954584,-126.06064674546815,110
diabetes,442,0,2.2022317026035765,-24.055424245819353,-338.7219399627461,110
diabetes,442,0,0.7690268056238415,-8.670361472488565,-775.9634709317615,110
diabetes,442,0,0.03930108293909642,-0.41056261340040123,-462.7183403786589,110
diabetes,442,1,0.2990022962479317,3.142943841007792,-751.4969113166121,110
diabetes,442,0,0.7210708014747246,-9.211343480699725,-872.6334196262146,110
diabetes,442,0,0.42542185303736674,-4.131522331273771,-1205.6146009722333,110
diabetes,442,0,1.3712804306073703,-15.080238356022647,-1070.516536609669,110
diabetes,442,0,1.4378464482615003,-14.622313452463743,-484.3591861524669,110
diabetes,442,1,0.591395533437956,7.667681008393913,-970.4572506763402,110
diabetes,442,0,0.7754586544519261,-9.145152877666874,-702.3435814445147,110
diabetes,442,0,0.678831216313114,-8.82899586551028,-171.10701303795486,110
diabetes,442,0,0.30791293463096353,-4.107117326378557,-315.89749353470324,110
diabetes,442,1,0.7330611222529211,7.916009828830909,-493.3607571682951,110
diabetes,442,0,0.5681253076290951,-6.688784208800314,-1054.9647086052241,110
diabetes,442,0,0.03249523914315141,-0.38713954117517346,-240.44001014516743,110
diabetes,442,0,1.4686246106200183,-15.349216914456548,-798.0717289094182,110
diabetes,442,0,1.2153780564652092,-16.212533618139673,-329.4625635006878,110
diabetes,442,0,0.8718135154130763,-9.889032751010774,-817.400941224053,110
diabetes,442,1,1.0035939697951257,12.348247211923422,-728.9505116896985,110
diabetes,442,0,0.9261144772817168,-12.023239127643706,-585.0644956733117,110
diabetes,442,1,0.3665263883820478,4.469370046719888,-880.9080044760503,110
diabetes,442,0,2.1379584438809527,-22.130355364069686,-1101.9247597134417,110
diabetes,442,0,0.5647186490311732,-6.497025986646037,-1023.6067520048587,110
diabetes,442,0,1.5196022328778462,-20.752014825886505,-369.2758780321301,110
diabetes,442,1,0.03598413913765424,0.4785115646826341,-214.65279309305242,110
diabetes,442,1,1.5193152921883253,20.38670155002177,-223.22874324603526,110
diabetes,442,0,1.390937887309888,-15.079361553292358,-999.237680239492,110
diabetes,442,1,0.17806767960939557,2.1617624842948544,-679.8412087578063,110
diabetes,442,0,0.5273244537136806,-6.662883386228458,-57.142884108970975,110
diabetes,442,1,0.1276258259713351,1.5530972153546543,-828.6421796894865,110
diabetes,442,0,0.8479029886831124,-9.443756759346343,-801.571149005486,110
diabetes,442,1,0.8561947153521142,10.705185065785685,-620.1445280955995,110
diabetes,442,0,0.8729856413334015,-8.535231640377162,-249.80824120231046,110
diabetes,442,0,1.0327403760455018,-11.677417130783425,-685.0247050557978,110
diabetes,442,0,2.3345224242705704,-22.743623824287226,-891.4745385044571,110
diabetes,442,1,0.13855109600005772,1.6016422731762248,-439.8277465483566,110
diabetes,442,1,1.359321012526828,18.238581769456516,-548.9826694112244,110
diabetes,442,0,1.6554479680110172,-19.635804717070414,-716.7749629863529,110
diabetes,442,0,0.014829811097885033,-0.20379636868409534,-1111.333178094993,110
diabetes,442,0,0.4845194699233358,-6.366620077013465,-685.7736368032852,110
diabetes,442,0,1.250101982628007,-12.071281876887014,-503.4476606715698,110
diabetes,442,0,1.8360675609381372,-21.234278310627104,-819.8206706855876,110
diabetes,442,0,1.4128621731587383,-17.793837366904512,-340.02532052863353,110
diabetes,442,0,0.43230015680987427,-5.1113573689833345,-867.7833575731947,110
diabetes,442,0,1.3233264677345928,-16.214284976283892,-236.77383266637162,110
diabetes,442,0,2.5707670481906453,-34.254005745940276,-17.283670967688977,110
diabetes,442,0,2.3201208100399415,-25.195343328193815,-267.0369346246166,110
