n,delta,kappa,cp_gap,risk_gap,nc,n_group
200,0,22.61177016666454,2.4519094414729485,0.5653973095563094,50,200
200,0,11.903718954711941,1.5168842881842854,0.3628887007788031,50,200
200,0,19.919354453324562,2.8644142718806083,1.8441269230168025,50,200
200,0,8.931529712712436,1.0816344122607675,0.4343560424673154,50,200
200,0,11.479583944547636,1.5067795477174184,0.9820962789203276,50,200
200,0,7.217040158732602,0.741371825913443,1.2237461094417204,50,200
200,0,13.98455484943384,2.1377080957981947,1.7059121835208784,50,200
200,0,12.129554452971536,1.2219146136965606,0.7939398512921412,50,200
200,0,1.6640033897985915,0.15731959271383422,0.6444110685354532,50,200
200,0,4.534818778401891,0.603607188085824,1.1105061597297112,50,200
200,0,19.37079824936086,2.880494310631873,0.9550029221970623,50,200
200,0,1.6228383417538,0.15126771885747026,0.3936919392888649,50,200
200,0,10.524010712143587,1.0911573037842812,0.6259847914082686,50,200
200,0,14.913041503881628,2.162508450862817,1.6449076773986433,50,200
200,0,10.379058977469272,1.3208512628572935,1.2666839951272852,50,200
200,0,14.26299094319475,2.0410099336014977,2.512759222913134,50,200
200,0,8.115760649482066,0.962796751892752,0.7719973142944018,50,200
200,1,2.2657061284218254,-0.20121629516039707,0.43374271759397043,50,200
200,0,3.259171058532718,0.382482874053208,0.7638408093951894,50,200
200,0,9.796596241856573,1.2083482995164863,1.1415338106389394,50,200
200,0,11.636011284558982,1.5734403752294717,1.1624701874397358,50,200
200,0,5.77439322638244,0.7629696194441844,1.2739027184107126,50,200
200,0,10.78196508547019,1.6213528562270287,0.9200464647811046,50,200
200,0,12.847786004136953,1.6649978164814145,1.6988941099220967,50,200
200,0,11.298766165330873,1.2310250586180653,0.6300897348234911,50,200
200,0,4.198191766271317,0.5482592936816779,0.7140643708175329,50,200
200,0,5.509395985563767,0.6705218397610389,0.7429557404404235,50,200
200,1,10.18325032900536,0.9584678736306214,-0.0025944825162291796,50,200
200,0,8.719803134199575,1.0051696498800444,0.7403861597950517,50,200
200,0,11.037909093046993,1.4189586179636207,1.0743407530881872,50,200
200,0,9.7007254568239,1.3114736768662287,1.2133710184437974,50,200
200,0,9.077485316783626,0.8566348300778603,1.126685495401537,50,200
200,0,5.774791119191995,0.5537783496060986,1.0435028190600537,50,200
200,0,9.528205231851562,1.1042071445348696,0.8056547681575116,50,200
200,0,3.6409211715313505,0.4010767153506376,0.6364041666041582,50,200
200,0,6.213395641403799,0.8147332161139627,1.495083863731928,50,200
200,0,12.258166774964012,1.578434894859496,1.3224527126091772,50,200
200,0,18.129273409886327,2.1614783350530473,0.7130923479799816,50,200
200,0,18.14799905717021,2.3190222523829918,1.5003025803770837,50,200
200,0,10.80641573797326,1.5659916375702583,0.6316704037313219,50,200
200,0,13.278300043941568,1.6453599017229612,0.9214137586916633,50,200
200,0,11.22212165198183,1.5619702082290288,1.30441213870417,50,200
200,0,17.120124390486794,2.4254440110592874,1.0071954850734544,50,200
200,0,11.096194320022294,1.8354546654937893,1.7969970204718515,50,200
200,0,14.973539822880358,2.01733941784397,0.8938727894335878,50,200
200,0,9.85810632099944,1.6542151796676348,0.6671685689737462,50,200
200,0,6.439176357402278,0.7233573180082722,0.6705077078843797,50,200
200,1,0.36599418366931397,-0.030590763910676166,0.5964230621886285,50,200
200,0,8.478275950734295,1.1713689864809047,0.44347187138313116,50,200
200,0,11.13646700870856,1.708708216491512,1.7734208957888777,50,200
200,0,10.788776007454983,1.7102226493386699,1.3201731543594197,50,200
200,0,6.337132142468206,0.926917258455048,1.3732106301953575,50,200
200,0,8.884915070757915,1.2975159212556666,0.4460027423355737,50,200
200,0,10.66727222399079,1.5028872033264902,1.1793486245891678,50,200
200,0,8.956378984397402,1.6914632439508828,1.4106659026710013,50,200
200,0,13.187336228856216,1.97608636312609,1.4310949642961885,50,200
200,0,5.825060776961271,0.7596944725940489,1.7022021423432743,50,200
200,0,10.036560804038446,1.4089104548921139,0.7674807093616971,50,200
200,0,6.605017623860994,0.7601457535997556,0.732705007899833,50,200
200,0,8.627995272715415,0.8226254736457452,0.21963883415355356,50,200
200,0,9.014264384743683,1.2099364429268307,1.2148317206044572,50,200
200,0,11.912713200922083,1.4146721979917927,0.6574334466544471,50,200
200,1,1.2579210756875632,-0.1614356962881529,0.6016419098626196,50,200
200,0,12.081189136185776,1.3153292135046009,0.7046398449074709,50,200
200,0,11.046154370008948,1.4327055159282107,1.4517851525435006,50,200
200,0,4.320446666531748,0.6126696533748945,1.035331559844618,50,200
200,0,16.50816959514925,1.6543298503152002,0.40986140094737356,50,200
200,1,4.480775700769094,-0.50054864066569,1.143149802653034,50,200
200,0,13.917722148689808,1.8105818896038315,0.9452612544727272,50,200
200,0,13.753130587692178,2.0722847393305197,2.077380463204162,50,200
200,0,9.586308004249405,1.1897950351562532,1.0779811840552298,50,200
200,0,12.278065447185087,1.3320402870219081,0.6552074096969329,50,200
200,0,8.809766714378512,1.1384291320280036,0.653285410867638,50,200
200,0,7.341677879273954,1.1366368821363255,0.6856745752387905,50,200
200,0,3.9665827257210053,0.5741554491518523,1.51984931605902,50,200
200,0,12.226335004545643,1.7164689777054614,1.1016177737079547,50,200
200,0,5.897062007307647,0.8781364456767586,1.055526721947814,50,200
200,0,18.944259423645967,2.8255217295241355,1.4637328964040526,50,200
200,0,7.172345456416286,0.84177696752948,1.4084771805575569,50,200
200,0,15.82546014752189,1.7510064720115381,0.694842983461693,50,200
200,0,20.497645684239806,2.2215505386174383,0.14771239605788344,50,200
200,0,15.220695367235129,1.8138888172702528,1.0033603825152875,50,200
200,0,5.880111045597233,0.6264591336813616,0.7160117745288977,50,200
200,0,10.419873424054598,1.6564060620145247,1.466175127202517,50,200
200,0,13.789193744421006,1.7984942678445575,0.5614133889229778,50,200
200,0,13.28589079031834,2.083921916511661,0.9087548699437082,50,200
200,0,8.278482788258776,1.3190932356387575,1.24647493756026,50,200
200,0,12.254591196601158,1.9329971490316162,1.3362232347272476,50,200
200,0,7.267514695750462,0.9060638121638211,0.903850435082695,50,200
200,0,12.463124962932119,1.17794561534886,0.7025203223223662,50,200
200,0,16.11143331956314,1.9415263891977337,0.8637644113109946,50,200
200,0,11.763489545193726,1.7520684528071597,2.1513266733264667,50,200
200,1,1.9736619575367425,-0.2337045357451899,0.5651719600997116,50,200
200,0,6.2867144986413015,0.6165057150963884,1.1010848208186805,50,200
200,0,11.441885759606603,1.3670134123453446,0.9776521009183041,50,200
200,0,10.417831307331618,1.5406981984134847,0.5966615652901899,50,200
200,0,11.861726617662473,1.1836290081681726,0.6363237328449187,50,200
200,0,11.076842704489858,1.3676684087320932,1.5430196269029233,50,200
200,0,9.816998725645297,1.1673813832968838,0.4458972256692293,50,200
200,0,9.718892809150207,1.2669169339093966,1.2332358311963951,50,200
200,0,5.502903550200785,0.8743052597355212,2.2450208044182407,50,200
200,0,13.219863081548127,1.6190992487456093,2.0516644614937594,50,200
200,0,7.9059865097869695,1.1027933729296335,0.7029252995889058,50,200
200,0,6.132705784017254,0.8457653765099855,1.2816629315473578,50,200
200,0,11.883706864796826,1.461739511374185,0.9244404957696659,50,200
200,0,12.283436759378485,1.745994073000916,1.2846037815066587,50,200
200,0,8.212629026617257,0.8899587609389377,0.9485897625668777,50,200
200,0,8.306324089974261,1.367010875890418,0.450717701756452,50,200
200,0,15.371986595194826,2.0864566202285055,0.7767777580178893,50,200
200,0,16.925118454245336,2.2137869089480806,0.6124020158324266,50,200
200,0,12.999326069966402,1.561359426330525,1.50910014326847,50,200
200,0,15.844461345144076,2.4826467179148963,1.4688769104297248,50,200
200,0,9.579662297351552,1.1117923321318548,0.7488823919616552,50,200
200,0,14.016805987010654,1.9655986592157988,0.5994292419733633,50,200
200,0,4.818298569797914,0.6826367413923178,1.7547505999562696,50,200
200,0,12.101916122885527,1.4299404161481073,1.023684085691183,50,200
200,0,12.78579665665439,1.715503943862124,1.5805808784926423,50,200
200,0,11.052206649977188,1.2888774663552378,0.9937392759013408,50,200
200,0,3.9506216012750213,0.4449515808548208,0.7408021732737671,50,200
200,0,16.25143179518089,1.8799987923281685,1.0185476042329582,50,200
200,0,17.381227577184703,2.548204212827618,0.9981816867236035,50,200
200,0,8.08746702317563,1.0908993986918514,1.3612797976565207,50,200
200,0,2.9281890233631223,0.28829475815030436,0.8141109358629635,50,200
200,0,15.10844674319294,1.9665324500349524,0.8880748484213292,50,200
200,0,12.84375699615628,1.6364758890521531,0.737977303630621,50,200
200,0,14.686512630434258,1.5981357796539926,1.1556684710161567,50,200
200,0,7.173989187825245,1.0616246897099018,2.335899276769477,50,200
200,0,9.82589832837607,1.1430481813268472,0.7566627543373307,50,200
200,0,11.856647737228398,1.4654954086847258,1.4023033818368886,50,200
200,0,15.793734186754834,1.5130350698547685,0.7971296873840459,50,200
200,0,6.226154776581069,0.7912831264254994,1.1000185362008348,50,200
200,0,7.441551185163281,1.1336645778177092,2.375700039812859,50,200
200,0,8.959923658467082,1.0887037841329885,0.24910878490239108,50,200
200,0,13.332501089831828,1.9300494080363548,1.114011770539376,50,200
200,0,5.76830514427003,0.6671136094047245,0.9918857790762691,50,200
200,1,0.4873102373591031,-0.053917777596665495,0.5665257117951115,50,200
200,0,4.891441102515919,0.6531340949786482,0.8866023156086837,50,200
200,0,17.383289208297697,2.440692065487875,1.3216288542476584,50,200
200,0,8.986557527264601,1.1688653682220989,1.4053689718541185,50,200
200,0,6.996772341647318,1.1896965609420236,0.8611747003640386,50,200
200,0,16.250949920196433,2.07437816124929,0.4861457645614675,50,200
200,0,12.50929505751696,2.1072628124740267,1.9793160925939213,50,200
200,0,9.308660971690694,1.3586751290234265,0.7504748316939147,50,200
200,0,12.011410311347712,1.393285034391965,0.659664454984518,50,200
200,0,7.007199428382242,0.9176293450514885,1.1538085184731628,50,200
200,0,12.04276178574214,1.3176160691691643,1.182196708861828,50,200
200,0,12.317007020037572,1.731599815321462,0.8409959559359851,50,200
200,0,17.174844717168792,2.490026216661415,0.6673829253622521,50,200
200,0,11.478412135436443,1.77591429442412,1.1876056038830094,50,200
200,0,14.136146631234595,1.7827749711164715,0.4915148883969078,50,200
200,0,7.57047636613613,0.9373286120066369,0.3320449616401788,50,200
200,0,5.26927388997076,0.45528879947513534,0.05801902245996393,50,200
200,0,11.611487341153532,1.1833436552934322,0.9363816426351108,50,200
200,0,9.901467820372398,1.1191339550803958,0.4173188233889613,50,200
200,0,10.040361739616388,1.1687509296515075,0.894821427578282,50,200
200,0,13.405729662925596,1.5152182889754084,1.0484158059740727,50,200
200,0,7.818819400448525,1.210267707848871,2.4311521951383526,50,200
200,0,17.336868729041274,1.5478325150067733,0.6972724307612523,50,200
200,0,8.892344757149987,1.0736636456544675,0.4020363930665999,50,200
200,0,14.070581287693852,1.6789703787210062,0.674048109065742,50,200
200,0,13.870334860837113,1.598646598888784,0.6921053970717963,50,200
200,0,8.806186155403266,1.0290583189548386,1.3258867222039965,50,200
200,0,10.68658090591138,1.6133917348710152,1.2686511341879596,50,200
200,0,15.80289017613531,2.1535971724264,1.8235905423666994,50,200
200,0,9.206268195836616,1.1870240752271521,1.6345602398872634,50,200
200,0,12.001384251463382,1.4849942727989216,0.24948354422318775,50,200
200,0,9.596089766638022,1.4689989577914955,1.0060436341128725,50,200
200,0,13.792130881562603,2.003906325876079,0.754293004119851,50,200
200,0,2.3686279267258445,0.18699597512983468,0.6167463053748314,50,200
200,0,20.334257628523286,3.421268239405619,1.467050036715013,50,200
200,0,14.762524934324269,1.930866780470235,1.7110229859946373,50,200
200,0,8.738302412579387,1.1333293683476406,0.8204396922783488,50,200
200,0,11.295341516001987,1.2781059530459329,0.6046602264759768,50,200
200,0,1.4945239824093597,0.23657835894481893,1.0444701991625043,50,200
200,0,12.500858659766934,2.0291225868974325,1.321158191047739,50,200
200,0,19.408434212459397,2.409404895348678,0.6328582563868433,50,200
200,0,16.162267604334705,2.0572003970543054,0.5626761266780775,50,200
200,1,5.564869559333972,-0.6048478598960569,1.2603285708591494,50,200
200,0,15.483036360431706,2.3633082921926287,1.487815797052413,50,200
200,0,15.277557840345475,2.096678801953343,1.683344603883605,50,200
200,0,14.2409959170979,2.0875269163623376,2.024230492052581,50,200
200,0,9.666352652759471,1.2304407023884192,0.5044994141656765,50,200
200,0,4.929268931131438,0.611825681793408,1.4880067573610378,50,200
200,0,20.481903690897223,3.169489879535419,1.253703560070793,50,200
200,0,4.01280750972515,0.391977179906275,0.4735955257989247,50,200
200,0,13.920305399205583,1.9924533290509485,0.662450844385519,50,200
200,0,8.100770215457436,1.2309372559535667,1.633396567028184,50,200
200,0,8.46783223280662,0.9899312025074334,0.6294246086462283,50,200
200,0,17.375617245698226,1.816447087376663,0.664980990797579,50,200
200,0,17.57186834052794,3.1774495923026915,2.6259731392028764,50,200
200,0,9.733609120114538,1.2641255448753723,0.5907842479849692,50,200
200,0,10.032131052864788,1.0087683361840032,0.5667063403453745,50,200
200,0,3.6484529610063947,0.38536529631459393,0.4368817079815268,50,200
200,0,7.691124027749177,0.8816214523416677,2.0524989680495374,50,200
200,0,9.159556366830696,1.3175978262093642,1.1878160716601116,50,200
200,0,20.14880296987812,2.659315920929091,1.558330937996434,50,200
200,0,7.2845959332531764,1.1045261176363863,0.5461197626214098,50,200
200,0,20.73633916689742,2.670684632781546,0.7875391862516374,50,200
200,0,9.975715183481821,1.2288396564435602,0.668437225161477,50,200
200,0,8.816956858328513,1.2257509400425004,1.179437713926081,50,200
200,0,11.337548933970998,1.358911812798473,1.085069636427133,50,200
200,0,7.416340684588223,1.0110566817200062,0.9250082479241736,50,200
200,0,12.727086278451493,1.368859032704079,0.7667103425059801,50,200
200,0,1.2651240623873683,0.12959250097246366,0.41124195031957655,50,200
200,0,9.94165050992865,1.3736322239087775,0.49684566575411115,50,200
200,0,5.988804840495483,0.7220654688987502,0.7692629851009244,50,200
200,0,5.672863849352875,0.7585250655297067,0.8331191875714514,50,200
200,0,8.813898664457193,0.9883547710954752,0.7650451232603648,50,200
200,0,10.15451563648037,1.0594871816131168,0.19774182545112806,50,200
200,0,13.315553380570421,2.1732773650910073,0.580578051811425,50,200
200,0,10.25857338308563,1.3334458551205137,2.033787237436459,50,200
200,0,12.777852721131703,1.4684893975198747,0.7012630888541076,50,200
200,0,10.389266149179274,1.2505423622281588,0.9595800620976984,50,200
200,0,3.6333470923691173,0.38709645447017804,0.7345300900872236,50,200
200,0,13.686653082989851,1.6177704480388932,1.0220252009963804,50,200
200,0,13.885978307967173,1.7415476099864593,1.0663500538666284,50,200
200,0,2.74978165691573,0.2910932620855431,0.8343926288263623,50,200
200,0,1.8223473912443646,0.23666628661538525,0.12539573221926092,50,200
200,0,8.402193003721603,1.0785510382359464,2.282293989917619,50,200
200,0,17.865538157626958,3.050371367675256,1.2673830041163456,50,200
200,0,9.206039606767897,1.1685608652153174,0.8652920253967229,50,200
200,0,9.739939272691775,1.0267997544456726,0.8398046884438493,50,200
200,0,14.47498755222535,1.9673522824217158,0.86539930018802,50,200
200,0,14.328733162738267,1.817476513784932,0.9535562387339636,50,200
200,0,12.363122851727251,2.2165160012551386,1.1829262455945948,50,200
200,0,5.349542492846972,0.7790113433010228,1.5894134655891694,50,200
200,0,8.281774419570947,1.0083685787050571,1.212151387578118,50,200
200,0,7.197303898681974,0.9180041454385179,1.6353556310709814,50,200
200,0,11.64725138838853,1.6787713607218753,0.7812152079328087,50,200
200,0,6.764772443394126,0.8277163385595565,1.0518296382241332,50,200
200,0,12.918984759337972,1.5706977735023213,1.0446898154256905,50,200
200,0,13.806362392414451,1.8417482221912023,1.1090072940187998,50,200
200,0,13.44723177971996,1.3965586548077304,1.0444390917814812,50,200
200,1,6.7849117479504315,-0.5122100255535154,0.4951861402838711,50,200
200,0,12.100841179526702,1.72369091407578,0.5944986508928689,50,200
200,0,7.652518102243174,1.0712645308788198,1.0193520000685483,50,200
200,0,10.804643245224861,0.8403993726617704,0.49460491864696277,50,200
200,0,11.039098358537064,1.84881892425501,0.38495039584092205,50,200
200,0,4.719698173623224,0.6568680637672566,1.0002760225500795,50,200
200,0,17.969718463542744,2.685397190518927,0.8097037827535362,50,200
200,0,15.51229618040558,1.77209068569331,1.0329558352134443,50,200
200,0,11.538727520401219,1.3888118370836575,0.815874664691897,50,200
200,0,10.916008334646868,1.3808211833937576,1.5567357656866871,50,200
200,0,10.372334150128093,1.2798002286266321,0.9414133555161068,50,200
200,0,17.93012109616989,2.8378299085905687,1.6228998269589556,50,200
200,0,11.125063454145668,1.2357123367347298,1.0366254424104984,50,200
200,0,5.450998591206464,0.6213547782274689,1.192850114169575,50,200
200,0,12.33928741709548,1.6502573541748067,0.9004414062101653,50,200
200,0,10.860464149705455,1.071312171269739,0.5447489805205656,50,200
200,0,12.79987179829009,2.0063244125998216,1.6607381474305893,50,200
200,0,9.822782321455309,1.475603793452207,1.4121964514272576,50,200
200,0,10.366863360198657,1.3441818058308415,0.46566729498368997,50,200
200,0,19.373241509151914,2.6049636220098087,0.798302870626636,50,200
200,0,10.155157259949672,1.1571423472277056,0.6535954219486033,50,200
200,0,8.100560660542206,0.8818215645762644,0.7592439796167154,50,200
200,0,11.175710368862607,1.3842450528634793,0.41835651048194067,50,200
200,0,10.633459987954735,1.23685288569092,1.2868464270154498,50,200
200,0,8.891549313364392,1.128471736270007,0.8361496199340088,50,200
200,0,6.836015313110805,0.7940550111261988,0.5061836933734372,50,200
200,0,8.304228702935246,1.392263549783344,1.976417533008417,50,200
200,0,12.374835588559147,1.7277345784328313,1.1249057517610175,50,200
200,0,13.09979431433304,2.068462176563647,1.0059536794378678,50,200
200,0,12.339071864768716,1.409699083839735,0.3175235236935592,50,200
200,0,12.744864779309687,1.795977255721434,1.2125060106855106,50,200
200,0,5.94509585557892,0.901294078497406,0.8836157124369046,50,200
200,0,1.8883885414436576,0.17350659856166617,0.6278327661198939,50,200
200,0,9.387855926843507,1.013793134089704,0.9072910758339998,50,200
200,0,13.301750120872564,1.5318520920030148,0.4242672287403355,50,200
200,0,8.308783158889394,1.237867990730006,1.3600746278630307,50,200
200,0,3.754588567009176,0.5040027373872289,2.0587696017792734,50,200
200,0,11.715700963130795,1.2209571066524685,1.4069358823225602,50,200
200,0,10.006633244305172,1.3339106436283066,0.667800616978517,50,200
200,0,4.9014695630092815,0.6948176588128514,0.8744386951917678,50,200
200,0,5.592313230534503,0.6572781279020137,1.1972573941405042,50,200
200,0,15.89818822299942,1.8612137315500834,1.6301375867287542,50,200
200,0,8.237773924509744,0.9653309579486913,1.1016490999213675,50,200
200,0,5.646842397106586,0.6086999681618281,0.8763874961770886,50,200
200,0,9.633830163241356,0.9888525291234433,1.169778782514458,50,200
200,0,17.08346694928829,2.4077824844769617,1.5770707789149085,50,200
200,0,6.403033131491198,0.7840988734679293,1.2329458405579112,50,200
200,0,6.773794724193625,1.0597266139813333,1.1778961608128269,50,200
200,0,3.7677022347326057,0.4803341557546985,0.39963698960704663,50,200
200,0,6.6519937495114325,0.9083383970533894,1.6235607364481328,50,200
200,0,15.041338678572924,1.6482628830710544,0.60368653273096,50,200
200,0,9.940795625725922,1.3800330186608947,0.7020162958409213,50,200
200,1,0.4626348252587019,-0.06593155156333097,0.7103932983308517,50,200
200,0,14.46735139913301,1.8331210573150774,1.5386658695762292,50,200
200,0,10.635375585950452,1.355232305623364,1.101261363766851,50,200
200,0,6.394088945196316,0.7956933557987393,0.8979216477945062,50,200
200,0,9.012043255830106,1.030560756810066,1.12066990160604,50,200
200,0,12.25901652663274,1.2787419243573561,1.3567000084365257,50,200
200,0,8.818016527038028,1.2428325837440242,0.8670080682179002,50,200
200,0,15.012378228556946,1.5612793075416125,0.6772663134081857,50,200
200,0,11.037203713793323,1.6955120617690445,1.3151267028671605,50,200
200,0,10.26219427678816,1.6913251783097065,0.8790151596305619,50,200
200,0,11.669303238997356,1.556805262418305,1.3676685971179992,50,200
200,0,6.891368328408748,0.5631143407970738,0.9923988464870972,50,200
200,0,7.6799014805095975,1.1475212468653226,1.41418569013848,50,200
200,1,3.250162647153759,0.31772110608787907,-0.013754274327631655,50,200
200,0,7.635762862741026,0.751667993315912,0.5562169615180083,50,200
200,0,12.139482859497855,2.0966887023727745,1.4401997398124378,50,200
200,0,4.904668911442514,0.4835521848170359,1.2894556928336627,50,200
200,0,12.128295474884679,1.623014926005371,1.718879128663014,50,200
200,0,10.662844479319007,1.5789961725890014,1.5542728597167599,50,200
200,0,9.049611302425149,1.0182240406307619,0.6560220502129457,50,200
200,0,14.269172987822305,2.282154685196974,1.3887033514723985,50,200
200,0,7.5342613433237595,0.9119265869986721,0.8697904461191579,50,200
200,0,13.280293278952941,1.2966431470384143,1.2212463458315839,50,200
200,0,12.035957306280864,1.5747213376475604,0.24227770026917606,50,200
200,0,7.806392651738594,0.8749524461994214,0.3709468274423835,50,200
200,0,5.570298971209363,0.746912009682791,0.6834647472418507,50,200
200,0,4.750725540269206,0.7224524236941066,1.11851974282816,50,200
200,0,3.6849996429197844,0.5252737905819664,1.415927892659597,50,200
200,0,6.617486221040269,0.8187020257462572,1.3570215702528434,50,200
200,0,16.00486164559352,2.0880648914121114,0.5719757273663195,50,200
200,0,14.412120857858708,1.5299946028213314,0.6538358528655659,50,200
200,0,14.990976470775053,1.7552683444167885,1.0333637183097473,50,200
200,0,0.4755154558783525,0.05952931187440402,0.6201295148436388,50,200
200,0,6.462920697110064,0.9697391501429093,0.9229971986794596,50,200
200,0,11.733798639093742,1.5142106650534233,0.7475482955551467,50,200
200,0,5.756192281862629,0.6231645818925768,1.2758087749872788,50,200
200,0,4.118219526878788,0.4342570528928458,0.9343001216907785,50,200
200,0,13.640572256790302,1.7195109101822141,0.7349514946793447,50,200
200,0,10.273910805086222,1.8857995420749898,2.4859026646851747,50,200
200,0,12.420393195908275,1.9550319161475693,0.6708906120199346,50,200
200,0,5.783233048991065,0.8144533434852703,0.8960966738697358,50,200
200,0,5.245904745673952,0.5723926173813911,0.8038831717901962,50,200
200,0,11.576935390803925,1.4714665333053238,0.7362703408327957,50,200
200,0,8.133123117122732,1.0125497155017715,1.053440825251956,50,200
200,0,19.29676410095966,2.6744492578275807,1.7858484861111656,50,200
200,0,6.559563749315444,0.7985003796243877,1.0075340592595874,50,200
200,0,10.207437133882168,1.6977205778664675,1.2335553858418573,50,200
200,0,12.931702393994174,1.655624147396927,1.6269568577291462,50,200
200,0,2.8762614514331877,0.3267457812521406,0.6587317442682374,50,200
200,0,15.374479225130413,1.9643783409967899,0.3997908209535457,50,200
200,0,6.2984954514136255,0.6331888548473259,0.36817503574861266,50,200
200,0,14.27683136724451,1.7334612663130464,1.3448255167656566,50,200
500,0,2.7457670350822077,0.11006279468367763,0.14330062304274538,125,500
500,0,16.69629939925924,0.8157742851220369,0.38618134115864655,125,500
500,0,3.032374451182124,0.1225400479505403,0.1850040679982874,125,500
500,0,9.998861834144044,0.3800527607236299,0.025852700629171332,125,500
500,0,6.15501591394009,0.2531306118185346,0.38086948656092057,125,500
500,0,14.300243850318354,0.715798715080239,0.33377639842721174,125,500
500,0,10.929797552778973,0.42606642351963986,0.20069693831494106,125,500
500,0,15.037203991266377,0.6242912861158909,0.07127691569012651,125,500
500,0,6.48406811581865,0.3142816248423057,0.18049267921785528,125,500
500,0,3.5852115931912887,0.15005707038736205,0.44702683023286727,125,500
500,0,4.312599074901616,0.19284215487683376,0.17628605278153464,125,500
500,0,19.531006624379874,0.756575960177138,0.2846985131694115,125,500
500,0,5.7223136657476985,0.2778545470093019,0.13729791987083306,125,500
500,0,6.470895507781522,0.2960869071568202,0.21107295897856027,125,500
500,0,7.301062262473903,0.3621210102572663,0.28666801376811124,125,500
500,0,0.07467956645633093,0.003870946754605864,0.34364908742374145,125,500
500,0,9.20095882765209,0.40532065298444264,0.29597354786807883,125,500
500,0,15.562211862338392,0.7456880942063471,0.2678617395414842,125,500
500,0,14.092988022626628,0.5831296832800192,0.1510915922116669,125,500
500,0,12.7108277629521,0.523077971382965,0.23771163803490158,125,500
500,0,4.1530219024015,0.22079817000759672,0.3725526829750545,125,500
500,0,3.6854198552579036,0.1804337113272383,0.15706483529596227,125,500
500,0,8.276434042946088,0.5256345394293938,0.3810800769929594,125,500
500,0,7.679180931602885,0.3019912701123624,0.21536469066373465,125,500
500,0,25.375689344452983,0.9744441755948006,0.2001547469555185,125,500
500,0,12.325693620468709,0.5278982140291739,0.4554674395144246,125,500
500,0,2.7584177066330677,0.12419360906621657,0.33448469000706704,125,500
500,0,2.544899989387433,0.10442692686317656,0.21213559238999535,125,500
500,0,7.237872123255654,0.29064241138055547,0.2552591740552621,125,500
500,0,3.873612616615059,0.19979083653359675,0.3424732943394896,125,500
500,0,12.972909467524994,0.5565066308972,0.21470431058028272,125,500
500,0,11.337361663562586,0.42155586900943787,0.23226535110603708,125,500
500,0,5.954634784277075,0.2799246009757477,0.25775851449952536,125,500
500,0,10.353556392022314,0.41124607043895,0.13914879514824507,125,500
500,0,9.124169784923865,0.41929230248899474,0.31262061974453625,125,500
500,0,10.372150435727423,0.4648355911607167,0.2639269970963819,125,500
500,0,4.7677595785225835,0.20156683253549756,0.4103661511369825,125,500
500,0,13.10697316642499,0.5849693052587885,0.16067772033751904,125,500
500,0,7.565718420707185,0.3331258922945213,0.3478732144866159,125,500
500,0,3.8391152979050154,0.1715147982183538,0.22198901210897204,125,500
500,0,8.577083004372529,0.3481324447731393,0.4037740283361997,125,500
500,0,3.6523772133242076,0.1551117721228712,0.16871465847347078,125,500
500,0,6.920798439198028,0.33935581201982457,0.24392157095780864,125,500
500,0,4.257533797923272,0.18649487871318282,0.23875913049283715,125,500
500,1,1.0926124779689907,-0.05478062763770586,0.15742467955125194,125,500
500,0,1.4471927335593517,0.061522522598752793,0.0878769314240091,125,500
500,0,5.7273824509258695,0.27347147030900354,0.3643546862893303,125,500
500,0,9.261084917263453,0.46960025891883816,0.19776609006182433,125,500
500,0,13.836932425541306,0.37472020666943795,0.10380757879175939,125,500
500,0,12.952288156227805,0.6055175813151785,0.15132873336987884,125,500
500,0,13.430276382911838,0.5594092100178156,0.23241144144684034,125,500
500,0,7.380342314864216,0.2913034295794539,0.25847214229067594,125,500
500,0,5.5597053177654265,0.28838078574706705,0.3328462537222381,125,500
500,0,12.724235575817792,0.596993876023669,0.3482918997837361,125,500
500,0,5.2725926686576345,0.24243101168033698,0.25665027987157996,125,500
500,0,9.643840808814616,0.4370390852896002,0.3008706176687852,125,500
500,0,2.8139296581963436,0.1280059816828527,0.18719540860881456,125,500
500,0,9.676347460591352,0.47135999716557775,0.30454500899995973,125,500
500,0,12.322663084222294,0.48624618342653614,0.3291558986078794,125,500
500,0,7.0745763334512155,0.2999830407470139,0.36445442930995253,125,500
500,0,1.993825444048608,0.07814113390044941,0.06651102238076079,125,500
500,1,0.8086620777832944,-0.03081136810391394,0.1619951132320645,125,500
500,0,8.329985332813948,0.3320300185413321,0.21062839155738322,125,500
500,0,19.258988186908415,0.9027312234267271,0.2906255015402671,125,500
500,0,8.387653548927371,0.32890305652948193,0.26157272903113116,125,500
500,0,10.663598257372268,0.4451499305308966,0.18434261181671097,125,500
500,0,8.130851122237553,0.3535496311578399,0.20688680198048748,125,500
500,0,10.424480124828348,0.4698010518846152,0.21075321028350502,125,500
500,0,9.993559916881694,0.5263527279325806,0.2628417331259858,125,500
500,0,7.398120522384142,0.2921349838312568,0.17412792116189668,125,500
500,0,0.4070474492462937,0.019946243513698114,0.15480742561385596,125,500
500,0,9.909169828386418,0.3782728356618432,0.08732847456394,125,500
500,0,7.381207605706852,0.32601889971676146,0.3806644756458195,125,500
500,0,11.02064722212133,0.48078543803582496,0.0939230618458593,125,500
500,0,3.7171512841475103,0.14720156470679768,0.03927591436351374,125,500
500,0,15.976912720290677,0.666482149352833,0.22722394451033212,125,500
