rho,n,p,delta,cp_ols,cp_ridge,risk_ols,risk_ridge
0.25,300.0,50.0,0.0,3.6268637288400267,3.6067475245505722,0.8572967385581384,0.848529175123205
0.5,300.0,50.0,0.0,3.9944996576187664,3.965042927801222,1.3369936321505875,1.3125222814052153
0.5,300.0,50.0,0.0,4.471571303188501,4.430734828963804,1.9619078449491838,1.9384610183733553
0.5,300.0,50.0,0.0,3.9752358636922183,3.967899126689892,1.5438365200770725,1.5306460028232411
0.5,300.0,50.0,0.0,4.662204161475514,4.590926648680371,1.8079291124498635,1.75567419262346
0.5,300.0,50.0,0.0,4.437394605950628,4.416555257136682,1.4900352139304693,1.438506861590677
0.5,300.0,50.0,0.0,3.749756623493192,3.6774506052821803,2.237659397831414,2.19689435938143
0.5,300.0,50.0,0.0,3.592030406509558,3.5482141753404,1.3157667693594755,1.2930295532216316
0.5,300.0,50.0,1.0,3.8701368437754757,3.8797983374831064,1.4726082822792126,1.4426587045364863
0.5,300.0,50.0,1.0,3.5071030657523203,3.5169101719642426,1.367374950803585,1.3448471044561194
0.5,300.0,50.0,0.0,4.078854575711927,4.057438124428635,1.7206175410790463,1.682126433011758
0.5,300.0,50.0,0.0,4.648485040194134,4.549844437788346,1.6806915293869342,1.645749343285345
0.5,300.0,50.0,0.0,4.260908000908474,4.214196729325083,1.9874962580224071,1.9569198721307786
0.5,300.0,50.0,0.0,3.487798333824863,3.4678808359250737,1.520438181685828,1.5107947624020879
0.5,300.0,50.0,0.0,4.643384798633493,4.592456295809761,1.3903318816355088,1.3746534330166733
0.5,300.0,50.0,0.0,3.324856308928417,3.292523782721436,1.6292895339816977,1.6190135267077783
0.5,300.0,50.0,0.0,4.375846026460452,4.343224299753922,1.884340741667307,1.8239430975958173
0.5,300.0,50.0,0.0,4.21344075366063,4.161718431500099,1.9950868095760488,1.959640319005325
0.5,300.0,50.0,0.0,3.7698481391795458,3.764575173966712,1.8415731305418481,1.8055536494934918
0.5,300.0,50.0,0.0,5.387875380719158,5.316524896838477,1.62806090024082,1.595742572165786
0.5,300.0,50.0,0.0,4.298762763077323,4.2707147247053285,1.546012124647612,1.5386695837659934
0.5,300.0,50.0,0.0,4.239109679071906,4.1804321434282,1.2882590405123684,1.2708996229394456
0.5,300.0,50.0,0.0,3.3678981317341945,3.2765618092494813,1.6077438678510363,1.579084990055818
0.5,300.0,50.0,1.0,3.2953386453974276,3.361683973753747,0.9896351201430722,0.9784270671518346
0.5,300.0,50.0,0.0,3.9377403744753092,3.859388412175821,1.7981127326996145,1.7781658166145458
0.5,300.0,50.0,1.0,3.527793058870642,3.54676530178271,1.3542869292352648,1.3220741629649948
0.5,300.0,50.0,1.0,3.7667713150683864,3.7668717244490404,1.5158105812497729,1.4883144468361118
0.5,300.0,50.0,0.0,4.291823920735176,4.156342510127403,1.5179354651412829,1.4869358031607116
0.5,300.0,50.0,0.0,4.155051947410077,4.1367007636456234,2.0888128656342526,2.0733954028617143
0.5,300.0,50.0,0.0,4.370854644590296,4.306139831666598,2.2130606846246965,2.194625228998682
0.5,300.0,50.0,1.0,3.8286484800208753,3.845426683156915,1.776362583216389,1.7422526956740831
0.5,300.0,50.0,0.0,4.153107891024034,4.1191271926952675,1.3213859454919545,1.299828365160651
0.5,300.0,50.0,1.0,4.294778228345779,4.308376038887426,1.2696467914281435,1.2575859108685288
0.5,300.0,50.0,0.0,3.830100798955708,3.817587580372388,1.7075289841562922,1.6893367303398816
0.5,300.0,50.0,0.0,3.9975597349289975,3.9458491658072106,1.3574424321597751,1.3336298342836235
0.5,300.0,50.0,0.0,4.615630447618162,4.552494320342956,1.4698268054611308,1.441661335112045
0.5,300.0,50.0,1.0,3.1662391974755093,3.177395331361539,1.2574040615096604,1.2429897933732783
0.5,300.0,50.0,0.0,3.837440301960205,3.8201776063241453,1.7578641364455116,1.7182054492527967
0.5,300.0,50.0,0.0,3.885494038855912,3.848788346132911,1.6976474089411224,1.6547925542405757
0.5,300.0,50.0,0.0,4.132106466129216,4.076252850299063,1.356604165234671,1.3481507311950156
0.5,300.0,50.0,1.0,3.293664727569393,3.3046203304223454,1.5355300848019688,1.5207038298971727
0.5,300.0,50.0,0.0,3.3173747421047577,3.2763108071263636,1.4300267215893572,1.423837168371091
0.5,300.0,50.0,1.0,4.095545968947064,4.125492314923662,1.2470543038650748,1.2378808180754444
0.5,300.0,50.0,0.0,3.8089118405317346,3.7403422650626945,1.33265669196317,1.3297815598075529
0.5,300.0,50.0,1.0,3.6145876551787484,3.637151254256759,1.141224458360469,1.139081420545334
0.5,300.0,50.0,0.0,4.7726941045543745,4.742914761062911,1.635198287588535,1.6091879043866957
0.5,300.0,50.0,0.0,4.137329507599524,4.098655912220493,1.4350470603137333,1.4033373764608508
0.5,300.0,50.0,0.0,3.3687730828917486,3.3325673406738447,1.8179053372825245,1.7956695317704536
0.5,300.0,50.0,1.0,3.2702081975491137,3.335324903678337,1.076596387855991,1.0648704313888346
0.5,300.0,50.0,0.0,3.56229538282016,3.520414211441251,1.6128729651203828,1.6034996888667215
0.5,300.0,50.0,0.0,3.943116678871429,3.8716563214012822,1.5797716108546447,1.5696249249054823
0.5,300.0,50.0,0.0,4.031100278354493,4.03040397374256,1.6523723825844825,1.619794363869302
0.5,300.0,50.0,0.0,4.016937667522793,3.9808424095056028,1.1735226425322143,1.165924532788582
0.5,300.0,50.0,0.0,3.6059625994959457,3.5721278589899024,1.425718832445017,1.4177263568353686
0.5,300.0,50.0,0.0,3.346966571843534,3.341745901793338,1.1640989502146009,1.1452009774100538
0.5,300.0,50.0,0.0,3.9490005225959073,3.91897304889408,1.5170515716946311,1.4983507999650747
0.5,300.0,50.0,1.0,3.7317547851173147,3.737323862008819,1.6578671705364139,1.63432739856924
0.5,300.0,50.0,0.0,4.142067261245703,4.092869801804078,1.3273044861934866,1.3117961836845236
0.5,300.0,50.0,0.0,3.955416966499358,3.925226969788189,1.5214533741669471,1.4993289223273467
0.5,300.0,50.0,0.0,4.123908172398406,4.103695473179382,1.671230231351893,1.6259113320580794
0.5,300.0,50.0,0.0,4.143192501816188,4.1277475058906195,1.2752063837133765,1.2599360828504966
0.5,300.0,50.0,0.0,3.5190069505525985,3.4934335185402374,1.4638099090463965,1.444713218188204
0.5,300.0,50.0,0.0,4.159738907115739,4.109837499135242,1.4526394502708138,1.4449975837281956
0.5,300.0,50.0,0.0,3.768561638216625,3.765377989851806,1.3674150196236219,1.3487838250744106
0.5,300.0,50.0,0.0,3.4796059834377946,3.4448417186825284,1.2405039074275974,1.211100833968498
0.5,300.0,50.0,0.0,4.804048041592671,4.692596757934601,1.8905419701069817,1.8668792814257213
0.5,300.0,50.0,0.0,3.9612837429245022,3.8266222145567,1.8909471935834863,1.8689035399610414
0.5,300.0,50.0,0.0,4.24697931799735,4.213095903982936,1.5824526676810955,1.5476914722651458
0.5,300.0,50.0,0.0,3.995112178742999,3.90074226553617,1.4020949349754694,1.3888065455353122
0.5,300.0,50.0,0.0,4.0509703575538145,4.007267702055127,1.4414714724112239,1.4155850143292934
0.5,300.0,50.0,0.0,4.385642719907248,4.275664142175293,1.9807250855628893,1.9315860762626373
0.5,300.0,50.0,1.0,4.102161337109915,4.137010763061718,1.4519539700596296,1.4352921180876212
0.5,300.0,50.0,1.0,3.915704989788236,3.955406201950689,1.67123851404411,1.6356716602205355
0.5,300.0,50.0,1.0,4.524303537591455,4.551308378275265,1.4250582192702526,1.4000079360932636
0.5,300.0,50.0,0.0,3.7419748187351165,3.688776028394084,0.9664849591638516,0.9515137362447909
0.5,300.0,50.0,1.0,3.5861565242347178,3.5898866739878126,1.8336061995463504,1.778437224762617
0.5,300.0,50.0,0.0,3.8157254794532607,3.72986377827436,1.3786255220838302,1.3636352781931174
0.5,300.0,50.0,1.0,3.8645032532444494,3.8980676793147486,1.1891467186436142,1.177378499376879
0.5,300.0,50.0,0.0,3.1818725054217536,3.1381250704120385,1.1875943789690508,1.1738606761823043
0.5,300.0,50.0,0.0,4.647361126510991,4.603913825680223,1.5552982290917234,1.5164728387045894
0.5,300.0,50.0,0.0,4.1417895697337235,4.070057649499997,1.4583055795357853,1.4290757909211995
0.5,300.0,50.0,0.0,4.357228470923008,4.311823134756404,1.7291745887349703,1.7103538822006563
0.5,300.0,50.0,0.0,3.5196828392039037,3.504986760643186,2.122337067160538,2.0925324196759947
0.5,300.0,50.0,1.0,4.258202762545205,4.270750853625139,1.2938226113388727,1.2858003853783515
0.5,300.0,50.0,0.0,2.98270036287237,2.9643347646127376,1.4043653366686193,1.3736382089704138
0.5,300.0,50.0,0.0,4.018989746428927,4.00397066660885,1.9762068369273935,1.9348121043439561
0.5,300.0,50.0,0.0,3.4021930008158474,3.3301850829367057,1.8439539158593776,1.7938169682450773
0.5,300.0,50.0,1.0,4.12387767999376,4.144545210668456,1.5795916480530414,1.5587933742708937
0.5,300.0,50.0,0.0,3.8180031813803854,3.7258122931564426,1.50599166655261,1.4602889884923478
0.5,300.0,50.0,1.0,4.010029871892353,4.039951620281288,1.522539792615044,1.4939070279284536
0.5,300.0,50.0,0.0,4.8191429622150075,4.708991851384443,1.8382428816002334,1.7584628899470511
0.5,300.0,50.0,0.0,4.214805694808165,4.144393743072517,1.128018494660822,1.116663261755041
0.5,300.0,50.0,0.0,4.179858149199776,4.156428359733632,1.7504270557207815,1.6952418011496715
0.5,300.0,50.0,0.0,4.121984190218728,3.9804408522077845,2.214629225625354,2.139831310415069
0.5,300.0,50.0,0.0,4.010632501721005,3.8918813634563216,1.3403272823374686,1.303958009382615
0.5,300.0,50.0,0.0,4.687441235757452,4.61443868601242,1.509027445476998,1.4851368021134221
0.5,300.0,50.0,0.0,3.7172545242797583,3.71161689783231,1.6675970005417489,1.6309056270992743
0.5,300.0,50.0,0.0,4.091836064141527,4.077153171071603,1.2458244763793285,1.2216257560459005
0.5,300.0,50.0,1.0,3.913285384441113,3.9361452153855803,0.9292182579703105,0.9226807218753625
0.5,300.0,50.0,0.0,4.102197764598404,3.936529393753456,1.410723804720731,1.3605635048284561
0.5,300.0,50.0,0.0,4.009790059978928,3.9805518050406494,1.68274935084784,1.666265359585298
0.5,300.0,50.0,0.0,3.414088987980146,3.3708209958634203,1.2892585678945172,1.2856883990595231
0.5,300.0,50.0,0.0,3.782581375612556,3.7714802865269856,1.5431621738432064,1.4940368902497425
0.5,300.0,50.0,0.0,4.559120088845938,4.525172570265613,1.084305787190637,1.071374962354803
0.5,300.0,50.0,0.0,3.6015232820103384,3.5629584559935488,1.9857756251342749,1.9418069740563328
0.5,300.0,50.0,0.0,3.5537551591087437,3.5468383691010485,1.2727707328348767,1.2486296263957009
0.5,300.0,50.0,0.0,4.767370607280486,4.748145318149313,1.4997336154234897,1.4795237188470072
0.5,300.0,50.0,0.0,3.9438511813956922,3.9361041624855897,1.918370528292008,1.8916529668349062
0.5,300.0,50.0,0.0,3.6733019382937444,3.6546827458257334,1.2531473959596007,1.2446703595772637
0.5,300.0,50.0,0.0,3.4718088604459107,3.457816452802991,1.400173893841923,1.3755038555853298
0.5,300.0,50.0,0.0,4.25948540234677,4.237340607225297,1.3526273631010115,1.335073108430603
0.5,300.0,50.0,0.0,3.41945456213047,3.29325617855132,1.520985796673825,1.494860192505037
0.5,300.0,50.0,1.0,3.583188901695498,3.6059644446414483,1.8716447165506054,1.8484575346422734
0.5,300.0,50.0,0.0,4.146467607061816,4.107352915915073,1.4410678274440814,1.4078461180716706
0.5,300.0,50.0,1.0,3.8778253019789237,3.900415882385074,1.397849878839827,1.396601039218615
0.5,300.0,50.0,0.0,3.7638894901306092,3.6372001714672626,1.5337342324620367,1.4997748752641182
0.5,300.0,50.0,1.0,4.9157052277229765,4.916711159493857,1.2041286740668153,1.1921874522065097
0.5,300.0,50.0,0.0,4.331679888326248,4.28695248801867,1.250342450299445,1.2195142234753384
0.5,300.0,50.0,0.0,3.5699569475315744,3.546444381689747,1.3370268150540316,1.3065034533478497
0.5,300.0,50.0,1.0,3.872512597102043,3.890768432505582,1.1266510575731967,1.1057365428304455
0.5,300.0,50.0,0.0,3.7935232023042342,3.763843291004506,0.9429278069565127,0.9266861099874004
0.5,300.0,50.0,0.0,4.485090478338412,4.476011805798818,1.416472487762531,1.4070679658259635
0.5,300.0,50.0,0.0,4.587281279111038,4.557335562422076,1.582890965556514,1.5481490254073202
0.5,300.0,50.0,0.0,3.929885371118439,3.8971046051318456,1.4587363024702777,1.4395598714471447
0.5,300.0,50.0,0.0,3.647973709037077,3.5695000969450255,1.5183623014881653,1.5082336875058484
0.5,300.0,50.0,0.0,4.7901938574160665,4.748412908419339,1.210547075448418,1.190174452085789
0.5,300.0,50.0,0.0,3.8605130242224086,3.859671662665502,1.796678755513787,1.7731890642650274
0.5,300.0,50.0,0.0,4.589663189810315,4.425600923628869,1.6584064748887803,1.591404115384409
0.5,300.0,50.0,1.0,3.869156194027816,3.8888288364776322,1.4465589793772984,1.4303290222237819
0.5,300.0,50.0,0.0,3.194351280178404,3.1509662550793487,1.2797265548732353,1.2582149605240869
0.5,300.0,50.0,0.0,4.382234756393777,4.367160313492901,1.4024165853390023,1.3860434510671753
0.5,300.0,50.0,0.0,4.0265719295174645,3.9341838161804916,2.109941967324541,2.0746575321953515
0.5,300.0,50.0,1.0,3.7228580443762684,3.7247069234801606,1.8468270927352979,1.8268452974663083
0.5,300.0,50.0,0.0,3.703729095733238,3.667037173413493,1.4544986963164965,1.4399615873508607
0.5,300.0,50.0,1.0,3.654801995339976,3.67199803381853,1.5616762439852403,1.543789940803214
0.5,300.0,50.0,0.0,3.472000490098264,3.414464328834814,1.5144825542142404,1.4945543676676794
0.5,300.0,50.0,0.0,5.09784229734281,5.071679879446756,2.0169491531049317,1.9900959446638964
0.5,300.0,50.0,0.0,3.3865670888423005,3.3598906850149994,1.4459633385818258,1.422419751943766
0.5,300.0,50.0,0.0,3.664815726372227,3.574013873490913,1.4657914321718957,1.4449719345804992
0.5,300.0,50.0,0.0,4.272075556721187,4.266364432869904,1.370993405904916,1.355582674532234
0.5,300.0,50.0,1.0,4.763831499114581,4.784478394950782,2.0219594967063284,1.9967858978765356
0.5,300.0,50.0,0.0,3.717570056866506,3.688044249492848,1.4817363526093414,1.4579546999987407
0.5,300.0,50.0,0.0,3.610468660874101,3.5079480912068077,1.3188900111750015,1.2990516243325467
0.5,300.0,50.0,0.0,3.5459462586793977,3.5451277145950657,1.7084986856487896,1.6924695554364593
0.5,300.0,50.0,0.0,5.67858246331877,5.564173337421647,1.839485322582926,1.7801336018185927
0.5,300.0,50.0,1.0,3.5490023020149586,3.551387752727111,1.613363261207424,1.5924797753507238
0.5,300.0,50.0,0.0,3.603760122291345,3.560646194113783,1.7081937700658754,1.6816745359590384
0.5,300.0,50.0,0.0,5.266380215702033,5.124865828148814,2.2364364242241805,2.1446324547482063
0.5,300.0,50.0,0.0,4.180269445882449,4.110664618598572,1.8606503307254585,1.8209460244118991
0.5,300.0,50.0,0.0,3.7022780960607915,3.674389752491577,1.364179123617876,1.3447454655974245
0.5,300.0,50.0,0.0,4.368962580150593,4.331272684469279,1.11796371620878,1.1079208870473727
0.5,300.0,50.0,0.0,4.125673560459734,4.1224992540782415,1.111126952640851,1.092700892529837
0.5,300.0,50.0,0.0,3.5501441418413155,3.4999708335552455,1.2839976252013472,1.271051101306487
0.5,300.0,50.0,0.0,4.363059559795528,4.273936876499657,1.6396466097988147,1.612894980996354
0.5,300.0,50.0,1.0,3.7302955664793753,3.7276061445860664,1.1519795031680384,1.1552362791587791
0.5,300.0,50.0,0.0,4.636362008367377,4.556505399055975,1.8345656694874943,1.7967195008310022
0.5,300.0,50.0,0.0,5.255542837929239,5.157506897432136,1.795355091588187,1.7360090586328631
0.5,300.0,50.0,1.0,3.713280441760234,3.7161587581013613,1.6663590286524712,1.6612372968371434
0.5,300.0,50.0,1.0,3.38926452733749,3.4259966861512914,1.6884104256486,1.6696806225555418
0.5,300.0,50.0,0.0,3.9885325665316835,3.9460962534431614,1.4062842119195793,1.3846083626906331
0.5,300.0,50.0,0.0,3.6920144099739196,3.6295770935425953,1.5439894757319004,1.516559025852931
0.5,300.0,50.0,0.0,4.2639528094344294,4.212206539257934,1.3041646100031303,1.2716531374076943
0.5,300.0,50.0,0.0,4.416422288351492,4.40627698060253,1.5956713354037033,1.5684050596600951
0.5,300.0,50.0,1.0,3.373118231081651,3.3934455369691396,1.3597193889215733,1.3293449447125052
0.5,300.0,50.0,0.0,4.191813696691579,4.14518499195032,1.3257106045737788,1.3098311136958558
0.5,300.0,50.0,1.0,3.9461215673815153,3.978990838041685,1.172806701854864,1.165914155041697
0.5,300.0,50.0,0.0,3.9726132698749166,3.9148172364417975,1.2484225582719628,1.2348701830118212
0.5,300.0,50.0,0.0,4.557718193907309,4.532120534376415,1.4111535810671976,1.3816148706299547
0.5,300.0,50.0,1.0,3.9519079151491923,3.9644107855068693,2.2307694014411417,2.186123246930297
0.5,300.0,50.0,1.0,3.8073907526263837,3.829092204975212,1.5566261521536087,1.544393887242381
0.5,300.0,50.0,0.0,3.757084109516471,3.730176229496117,1.3170260124513946,1.291228368788221
0.5,300.0,50.0,0.0,4.314409280674454,4.275026355735345,1.2461391848454404,1.2245660014306092
0.5,300.0,50.0,0.0,4.193358973278444,4.170060109299534,1.6160090326835337,1.5992840295046649
0.5,300.0,50.0,0.0,4.439634168113932,4.3386103116192745,1.996673406901266,1.9563210504383286
0.5,300.0,50.0,0.0,3.6231857177419973,3.6047841410570314,1.5573854994573262,1.5423332618133774
0.5,300.0,50.0,0.0,3.351741412836454,3.3145162207099546,1.5446414844869523,1.5179763998028495
0.5,300.0,50.0,0.0,4.015419121191058,3.962525243666761,1.6657493808110682,1.6404930226329144
0.5,300.0,50.0,0.0,3.9610046167839457,3.9127094698415013,1.6940677221119866,1.6744607918463457
0.5,300.0,50.0,0.0,3.3396544372223413,3.2803608135104927,1.4890978902424783,1.4621968700168602
0.5,300.0,50.0,1.0,4.249742602612817,4.252705183089276,1.499178008261256,1.4902100162248095
0.5,300.0,50.0,0.0,3.7864614553562186,3.72865489569804,1.6752107703990717,1.6320722840333544
0.5,300.0,50.0,0.0,4.634792430147593,4.622742342723761,1.7652820687936868,1.7536242376791502
0.5,300.0,50.0,0.0,4.056071199860819,3.984358418405392,1.7510559129840044,1.730377925766303
0.5,300.0,50.0,0.0,3.626500984299563,3.5869566708701015,1.4868549306683092,1.4661231965407062
0.5,300.0,50.0,0.0,3.9507835532365534,3.8689461608305344,1.6054728380779477,1.5749489721477612
0.5,300.0,50.0,0.0,3.489426546570406,3.427469246767807,1.7917269905939894,1.750931116409604
0.5,300.0,50.0,0.0,4.684221432616746,4.615490007672164,1.3208542373432726,1.306407776737476
0.5,300.0,50.0,0.0,4.128526219002558,4.036523677068201,1.9677330924451364,1.9097308705132585
0.5,300.0,50.0,1.0,3.5726328311646767,3.5940245400116027,1.0377779763161605,1.018538331687542
0.5,300.0,50.0,0.0,3.8687364471938426,3.867157046574403,1.58253222526599,1.5737732583947754
0.5,300.0,50.0,0.0,3.5144615860034,3.474832795850232,1.8603189846407133,1.8103176881168346
0.5,300.0,50.0,0.0,4.3663921843740825,4.277740046507984,1.4167197625556665,1.3674278623622032
0.5,300.0,50.0,0.0,3.2619141564439023,3.25837957722443,2.1128534884196757,2.0715084339864744
0.5,300.0,50.0,0.0,3.655087432928273,3.6128791965819373,1.4617342670057751,1.4560833545466216
0.5,300.0,50.0,0.0,4.003270946585312,3.964683910962262,1.5132925570336155,1.5125114357111578
0.5,300.0,50.0,1.0,4.185181131106731,4.225602057505582,1.238832861084831,1.210971154927408
0.5,300.0,50.0,0.0,3.568484843233311,3.5112747881548105,1.4588018900204014,1.4247071718031266
0.5,300.0,50.0,0.0,4.742824374045031,4.6673095961299635,1.2219761162606804,1.2001936004711544
0.5,300.0,50.0,0.0,3.4079673216215483,3.4022657631246296,1.1982996157346824,1.18386731691169
0.5,300.0,50.0,1.0,3.666690546585337,3.6691926189121564,1.3485002732608775,1.3334195506492037
0.5,300.0,50.0,0.0,3.540138454387794,3.4901517396185926,1.2380840754126496,1.231576469153457
0.5,300.0,50.0,0.0,4.091724673572127,4.028902786210812,1.6910852483205863,1.6597740656432505
0.5,300.0,50.0,0.0,3.7159719938204576,3.6812115500415032,1.6090743736623154,1.5806696605259143
0.5,300.0,50.0,0.0,3.3608908350189703,3.339809438103889,1.09259894016123,1.0806207511217434
0.5,300.0,50.0,0.0,3.349738479213806,3.3251638195108018,1.7423582914015383,1.7275409866114604
0.5,300.0,50.0,0.0,4.323345032200082,4.282076692668218,1.721115100339809,1.6908888669729383
0.5,300.0,50.0,1.0,3.983694804493634,3.9399637402030363,1.1144653922118004,1.1205683163524476
0.5,300.0,50.0,0.0,4.1251828628525695,4.1052206777029,1.1111891538623195,1.0990251209143767
0.5,300.0,50.0,0.0,4.168354019119318,4.107285600020809,2.516276663941271,2.4436127941109196
0.5,300.0,50.0,1.0,3.2986183520279457,3.335161620870861,1.7830543112002173,1.75670776770353
0.5,300.0,50.0,1.0,4.02329624556292,4.033599121588907,1.5407185326735537,1.5270472634476833
0.5,300.0,50.0,1.0,3.758234207556902,3.8004691569774973,1.366207729306661,1.3530338031790423
0.5,300.0,50.0,0.0,3.1760869368751568,3.087348445006208,1.584567303877931,1.5711246633697138
0.5,300.0,50.0,0.0,4.067153316345571,4.034600941276857,1.1495522241337905,1.1437912230948228
0.5,300.0,50.0,1.0,4.435637898308886,4.436428417553198,2.066256610247952,2.0133807384069606
0.5,300.0,50.0,0.0,3.9093259139562426,3.8931244119230666,1.7485907523154334,1.7137718664246382
0.5,300.0,50.0,1.0,3.4030133769358795,3.430695188070338,1.3705130495650202,1.3696563910178328
0.5,300.0,50.0,0.0,3.2902064992095488,3.2513557457843234,1.5241080405109468,1.503326518754665
0.5,300.0,50.0,0.0,4.039545483464296,4.0014342143584045,1.5998850311550512,1.5911897303333649
0.5,300.0,50.0,1.0,3.439094086259434,3.460273445195252,1.2757389416270462,1.2598576441369824
0.5,300.0,50.0,0.0,3.778302441491299,3.7064833776263226,2.010570524930034,1.9819953123046465
0.5,300.0,50.0,0.0,4.5000027800953495,4.427343030479662,1.7039522802386713,1.636327580139439
0.5,300.0,50.0,1.0,3.3508617195647394,3.384562584318405,1.7492348194046508,1.7285125203719784
0.5,300.0,50.0,0.0,4.115022527471575,4.0340173660828516,1.5701644967878325,1.5495931146398212
0.5,300.0,50.0,0.0,4.159973160691722,4.158311781404366,1.7584009783823566,1.7227880737234587
0.5,300.0,50.0,1.0,3.5418743695050687,3.5608960462247734,1.263142258028011,1.237998585274638
0.5,300.0,50.0,0.0,4.061922093572651,4.032624685242915,1.8628535944853066,1.8372843073379856
0.5,300.0,50.0,0.0,3.6909055491359304,3.6737109946317164,1.0935413097452915,1.0804294076544803
0.5,300.0,50.0,0.0,3.523500891699399,3.505660934031206,1.1001066664069024,1.0730994541294614
0.5,300.0,50.0,0.0,3.371978969714462,3.3108398046440675,1.422817966595559,1.4026657854326459
0.5,300.0,50.0,0.0,3.8171899922768504,3.7859318090190346,1.5386197888795725,1.5129892314501827
0.5,300.0,50.0,0.0,4.277831390753974,4.257332758840393,2.1178249877686866,2.0570360385295374
0.5,300.0,50.0,0.0,3.5013626120274597,3.4527299359652597,1.3512345838771853,1.322986955571915
0.5,300.0,50.0,0.0,3.8170219714106617,3.742128726677793,1.8404510836165888,1.7978922344001949
0.5,300.0,50.0,1.0,4.326521639672679,4.336156531195782,1.6552798113713825,1.6348351634195537
0.5,300.0,50.0,0.0,4.004506826688444,3.895739277248446,1.5634691187870577,1.5271520927490252
0.5,300.0,50.0,0.0,3.527820672996459,3.466708867532173,1.055205416056791,1.040261533332664
0.5,300.0,50.0,1.0,3.8759049452428895,3.88414568004284,1.3973619509927981,1.3759737698044938
0.5,300.0,50.0,1.0,3.406300231699235,3.4379693759487213,1.8980417852425826,1.8819828491956825
0.5,300.0,50.0,0.0,3.908605468723273,3.8799588389705786,1.3225945264443684,1.2976068460233823
0.5,300.0,50.0,0.0,4.191861026528244,4.127885302726562,1.509025701418721,1.492409185931899
0.5,300.0,50.0,0.0,4.053630467783601,4.01130277676902,1.0209893088023272,1.0021990744936096
0.5,300.0,50.0,0.0,3.9537967817950075,3.9391155227385837,1.8309349701464577,1.813063606767348
0.5,300.0,50.0,0.0,4.1466574344943625,4.109458504841006,1.8717588046735762,1.8496353362493194
0.5,300.0,50.0,0.0,3.19225106482796,3.1674526574125728,1.9467876321136237,1.875472652382444
0.5,300.0,50.0,0.0,3.243047533059203,3.2174342409249634,1.128186977632752,1.1145582318055018
0.5,300.0,50.0,0.0,3.4752825670983833,3.43832235827017,1.8401842820956589,1.7965302642134524
0.5,300.0,50.0,0.0,4.694289114804548,4.634123784225495,1.5935612978771765,1.5636276567522722
0.5,300.0,50.0,0.0,4.433389038012135,4.406547935928051,1.444472039855727,1.4195290445857502
0.5,300.0,50.0,1.0,3.5891623015052034,3.612185353718784,2.1550784657001936,2.130169225895699
0.5,300.0,50.0,1.0,4.378879027328918,4.397928324993712,1.257386221333693,1.241257232632243
0.5,300.0,50.0,0.0,4.852236425106101,4.73184726073452,1.953082481504037,1.908765178606504
0.5,300.0,50.0,0.0,4.485435135447765,4.4185455843351304,1.7214775492875087,1.683789784175259
0.5,300.0,50.0,0.0,3.430102266821223,3.419596755951531,1.5223063915974664,1.5021484150491708
0.5,300.0,50.0,0.0,4.097876376165798,4.035569904341379,1.3522762327327833,1.323575835390748
0.5,300.0,50.0,0.0,3.7965491874031825,3.7585279981547823,1.4523555088596947,1.416486505000705
0.5,300.0,50.0,0.0,4.320409162706993,4.2192345267094895,1.4501529545732605,1.4104018326918533
0.5,300.0,50.0,0.0,4.231303492931768,4.2201269644369495,1.8077924074466736,1.7818720104548038
0.5,300.0,50.0,0.0,3.108326550259858,3.091243886803802,1.5585872297060213,1.52944366604985
0.5,300.0,50.0,0.0,3.750833569844207,3.724667603391378,1.544598337689699,1.5301149282686402
0.5,300.0,50.0,1.0,3.919054759182173,3.919987478749821,1.3819113692029958,1.3767616412085335
0.5,300.0,50.0,1.0,3.450630340551305,3.42107378219084,1.1367533399896332,1.1374626111434578
0.5,300.0,50.0,0.0,3.9732063603842795,3.932710640613117,1.1456143390345215,1.1324566844146
0.5,300.0,50.0,0.0,3.746467467955483,3.7050633975705076,1.3789370662193632,1.3581525047554748
0.5,300.0,50.0,0.0,4.113910676289339,4.066641979684853,1.3859620042968592,1.356573472186513
0.5,300.0,50.0,0.0,4.1447187457693415,4.098270262423299,1.09933776444455,1.0869412804943754
0.5,300.0,50.0,1.0,3.024473550119855,3.053879108718275,1.2471577242664005,1.2107931125955758
0.5,300.0,50.0,0.0,3.6319474147763118,3.5994944726353086,1.89568817714907,1.870464215114633
0.5,300.0,50.0,0.0,4.154285319577816,4.135435454096298,1.3234377758204015,1.3152743912854077
0.5,300.0,50.0,0.0,4.020400147874774,3.9868237886369995,1.368622445531504,1.3530682194256818
0.5,300.0,50.0,0.0,4.076319718822756,4.058628472735516,1.496166888953371,1.4800888017421214
0.5,300.0,50.0,0.0,4.3835391811411615,4.3178410268117196,0.9493559488588117,0.9270125548538792
0.5,300.0,50.0,0.0,3.695562729974287,3.68872900612228,1.7022622965158547,1.6707186740082343
0.5,300.0,50.0,0.0,4.284898138479721,4.265484547989717,1.2425629206224136,1.227767756399915
0.5,300.0,50.0,1.0,3.401960794054126,3.4119531204705975,1.3172066765886765,1.2958865417990049
0.5,300.0,50.0,0.0,3.9741909580193466,3.9173784426745715,1.2807696413762695,1.24162563956822
0.5,300.0,50.0,1.0,4.209775167479697,4.244213935302076,1.2659827842172586,1.2399638505067458
