dataset,n,delta,kappa,cp_gap,risk_gap,nc
housing,1000,0,9.345764037303132,0.004375606739485338,0.0020006244518088745,250
housing,1000,0,1.384683270839061,-0.0004228904139556011,-4.15529906901968e-05,250
housing,1000,1,1.182073747112208,0.00036755524578002685,-0.00016927929840157563,250
housing,1000,0,1.432879076950427,-0.0005582429629606978,-0.00010443441615498594,250
housing,1000,0,2.492631244263585,0.0016953511648702957,0.0011022192051199087,250
housing,1000,1,0.3810532260842177,0.00014188920100588476,-0.00010516004859006944,250
housing,1000,1,6.01079566072034,-0.006593642122501464,0.0003733714759814877,250
housing,1000,1,2.7886274404577134,0.0008953651383805106,-4.2917355730642814e-05,250
housing,1000,0,8.543119567495946,0.029310359881880244,0.0005265205348312096,250
housing,1000,1,0.9866044951444621,-0.0009973264069842447,0.00012847833829457422,250
housing,1000,0,2.370091445648781,-0.0015983697561137156,-7.891249046421134e-05,250
housing,1000,0,16.18799965906729,0.0063559000204627125,0.0014615723968289807,250
housing,1000,0,4.381372145115914,-0.0026268532137059264,-0.00015437001355989022,250
housing,1000,0,1.4101179441999498,-0.0003655467332757123,-1.1950766600876683e-05,250
housing,1000,0,5.293778789490805,-0.00122626903326295,-0.000249820982306026,250
housing,1000,1,8.877064884142081,-0.0022174887522092845,0.00015634345971005104,250
housing,1000,0,2.3875552388985755,-0.0007692194129531593,-0.00042257670885703646,250
housing,1000,1,7.214866145232277,0.0018814801049862329,-4.344251645604924e-05,250
housing,1000,0,1.3254141578144527,0.0024320801500463674,0.0004618715668997797,250
housing,1000,0,2.8425101761093674,-0.0008986716319765442,-0.0001537551725137032,250
housing,1000,1,0.03563726219065007,-1.3841202095354888e-05,0.00032819673818501593,250
housing,1000,0,2.079025980045138,0.0005592243387309015,9.918266937114506e-05,250
housing,1000,0,11.730970367477289,0.013386201183117175,0.00390648662390225,250
housing,1000,1,4.759892811520114,-0.0016866205466634643,0.00028725314842953376,250
housing,1000,1,1.2929794297072865,-0.002371860423659111,0.0008936549946095829,250
housing,1000,1,5.492735667825567,0.004758179424056541,-2.4409587043250358e-05,250
housing,1000,1,5.523200388935905,-0.002715515984196948,0.0005907824929412553,250
housing,1000,1,3.023877630673953,-0.0024261188867005234,0.0003436644070117234,250
housing,1000,0,0.2553079810873111,0.00019869457534094082,0.00021736532293809008,250
housing,1000,1,1.6006904014820245,-0.0014298579162403957,0.0003278178681846433,250
housing,1000,1,0.09348937825512574,-2.6046164605109112e-05,1.4328804469498913e-05,250
housing,1000,0,2.9961242585413412,0.000861242738760426,8.697813851038516e-05,250
housing,1000,0,8.560857856378968,0.01193263890906926,0.011941531641667058,250
housing,1000,1,4.738451289638422,-0.002325755748929348,0.00018883278319564711,250
housing,1000,0,2.8020036110228634,0.01854882771922073,0.0011642414514529964,250
housing,1000,0,0.4530406887031056,0.00021304284987100353,0.00015272736806654086,250
housing,1000,1,2.9178126819643233,-0.0032483515081853653,0.00028011121801457817,250
housing,1000,1,2.477821081524066,-0.0015066835143011659,0.0001757501544740192,250
housing,1000,0,0.8626784610552045,0.0005401571834517949,0.0003941031210433765,250
housing,1000,0,1.679338556493145,-0.0008070880476978015,-0.0006546768062619668,250
housing,1000,1,1.7374125392609385,-0.003934722319414163,0.0004292639640842144,250
housing,1000,0,5.593089353575743,0.003184786031219744,2.1004578703326393e-05,250
housing,1000,0,0.8014682028934157,0.004014699919893783,0.0074290453273078705,250
housing,1000,1,0.5343272391402557,0.0003082043985986882,-3.416021299373906e-05,250
housing,1000,0,5.2847834636209505,-0.002355428722855324,-0.00012602072809458909,250
housing,1000,0,4.233219151217202,0.0061462925994462125,0.0012729124010443793,250
housing,1000,0,3.080213934943042,-0.0021817980467109255,-8.732304735548091e-05,250
housing,1000,1,0.9292588676283217,-0.0003247958004588547,0.000653633770995643,250
housing,1000,0,0.6009271134183759,0.0002514281096148707,0.0001216201571824227,250
housing,1000,1,0.12637893693202618,-0.0003739765090970959,0.009075647068661263,250
housing,1000,0,14.331919317918901,0.007844340179342435,0.0005728306072653733,250
housing,1000,0,0.7543389792641666,-0.0017980212090309422,-0.00022402716138597567,250
housing,1000,0,0.07253208734986695,6.858871103365694e-05,0.0006803328322337598,250
housing,1000,0,3.4463876889048506,0.009346029384834864,0.00247111066785749,250
housing,1000,0,0.5846198502531816,-0.00017532913478013334,-0.00027106816036137626,250
housing,1000,1,10.014491028941075,-0.003971379391508378,0.000585604052478983,250
housing,1000,0,1.0747268955471208,0.004716064727148694,0.00021303320831544958,250
housing,1000,1,4.891523574079901,-0.0022110712924152676,0.00027157858664603185,250
housing,1000,1,2.435496231762987,-0.0019293900018608756,1.7964476042187094e-05,250
housing,1000,0,0.31906021409433005,0.00010010196210696876,0.0013620690371331512,250
housing,1000,0,7.14042097295038,0.003797872708128036,6.243929805027637e-05,250
housing,1000,1,0.24666940581636457,-0.0002024892857857008,0.0007387362302377909,250
housing,1000,0,0.7291367826735028,0.001402642374621399,4.199620146286276e-05,250
housing,1000,0,1.410517411609645,0.0011326873636565704,0.0008729572202842428,250
housing,1000,0,2.3718217633670724,0.000676573033987049,0.001744342227297302,250
housing,1000,0,4.817893051393907,0.0023773705204477302,0.0020112606177488668,250
housing,1000,1,21.261090182123663,0.012128251818442681,-1.2784704133017577e-05,250
housing,1000,0,23.237681995623074,0.016699043022155413,0.0016433731949674069,250
housing,1000,0,0.10161894501447234,3.2689472027724875e-05,0.00012824378528777935,250
housing,1000,0,2.4374501508487714,-0.0014007783594429668,-2.6726950143607375e-05,250
housing,1000,0,3.9985296651028657,0.007762005981576392,0.0016637118818931262,250
housing,1000,1,1.9959118408754042,0.0017214842155464094,-0.0007321609603344881,250
housing,1000,1,0.9321780417758596,-0.001232902691748583,0.0012529965779292107,250
housing,1000,0,2.2295604776984046,-0.0006821254364273166,-9.974027634140903e-05,250
housing,1000,1,1.5686610126022302,-0.0023151124753950647,0.0022932085213208664,250
housing,1000,1,4.271431957107608,-0.001250701947405064,1.3124227963179358e-05,250
housing,1000,0,2.7510326927511843,0.0018116402540790943,0.0003296583436218359,250
housing,1000,1,3.9854092445290394,0.0016075585745620735,-0.0009628253155242184,250
housing,1000,1,0.6523865076768041,-0.0013270332018038289,0.004339798328411804,250
housing,1000,0,5.885619434973079,0.0019506488831291247,0.00024088896749280275,250
housing,1000,0,3.405640158232364,0.0028186474765774516,5.317378661243155e-05,250
housing,1000,1,28.26238554080404,0.019337091241237392,-0.0006470452699553486,250
housing,1000,1,5.271895620890695,-0.003271758168254646,0.00019036493655899545,250
housing,1000,0,3.013540929899977,0.0011730364619022549,0.0008584210293485772,250
housing,1000,0,0.8588135419664131,0.00019998933971687727,1.0011414456889689e-05,250
housing,1000,0,9.284306187340679,0.0038733732215225913,0.00019862114354463056,250
housing,1000,1,5.456779607526436,-0.002217236812527723,0.0003419267989138719,250
housing,1000,0,1.0078873578615786,0.0003989783714826167,9.660236244352083e-05,250
housing,1000,0,6.604044032424167,-0.00168108637276565,-7.692885885560163e-05,250
housing,1000,0,2.4361326257976548,0.0005718280846036539,0.00010302484230295672,250
housing,1000,0,8.082642907893963,0.009777184646321047,0.0008760389070630037,250
housing,1000,1,0.8239211946232492,-0.0002880822526041271,0.00019282319912042323,250
housing,1000,0,6.201426013556529,-0.00396463751315923,-1.8551727054116895e-05,250
housing,1000,0,4.895191031242986,0.004213818401651581,0.001885489723415984,250
housing,1000,1,6.240025777962097,-0.001479683118873698,7.785437444518539e-05,250
housing,1000,0,11.808004229164181,0.011481632044737955,0.0033632218903580924,250
