n,delta,kappa,cp_gap,risk_gap,nc,cp_ols,cp_ridge,risk_ols,risk_ridge
200.0,0.0,3.512743182192064,0.23808089390863607,0.5306928863418416,50.0,5.267025789903274,5.028944895994638,2.0136575203650353,1.4829646340231937
200.0,0.0,13.692260748980877,1.1249226331173094,0.7110565996676235,50.0,5.334996623176955,4.210073990059645,2.356030855087829,1.6449742554202056
200.0,0.0,3.953724179136623,0.22556248173079485,0.07935417760361885,50.0,4.317238445261209,4.091675963530414,1.2761948511396224,1.1968406735360035
200.0,1.0,2.176357591490846,-0.13557111584228032,0.16924132851117668,50.0,4.375498619247848,4.511069735090128,2.015873895296045,1.8466325667848682
200.0,0.0,4.137565607618382,0.3216552740533958,0.6104891665280432,50.0,5.543828580534004,5.222173306480609,2.724020265608166,2.113531099080123
200.0,0.0,1.9691491323886843,0.10789335286148471,0.4739197145730061,50.0,5.163731950990408,5.055838598128923,2.0992807831489837,1.6253610685759776
200.0,0.0,1.8006289498218584,0.1209785217886763,0.2214775244145033,50.0,4.602963920046101,4.481985398257425,2.0047960621166463,1.783318537702143
200.0,0.0,8.435477744460213,0.47851432370272473,0.4997839877589769,50.0,4.565869816761174,4.08735549305845,2.1041143601244126,1.6043303723654356
200.0,1.0,2.9629089737635295,-0.17122959521512815,0.3594707547555436,50.0,4.436703667885425,4.607933263100553,2.181501602121925,1.8220308473663815
200.0,0.0,7.730446238748008,0.6475195670413685,1.0067023240851147,50.0,4.360544689236595,3.7130251221952264,2.479974646722979,1.4732723226378643
200.0,0.0,24.245281601491776,1.596344536325466,0.40214152712583506,50.0,5.252437716998132,3.6560931806726655,1.8543847985015458,1.4522432713757107
200.0,1.0,9.190493158729593,-0.47172016681154716,0.12007943487739081,50.0,4.853326757275143,5.32504692408669,1.439239420784623,1.3191599859072323
200.0,0.0,4.189541248531701,0.18779760545237334,0.11822705012370838,50.0,4.192026527899492,4.004228922447119,1.8502889511324607,1.7320619010087523
200.0,0.0,17.632302912639492,1.1337493809661523,0.3240336585875996,50.0,4.461579833913905,3.3278304529477523,3.1377989400148487,2.813765281427249
200.0,0.0,9.968779735310578,0.5196155481556151,0.342131174311999,50.0,4.740459973274257,4.220844425118642,2.1255536006875637,1.7834224263755647
200.0,1.0,0.6354252882045245,-0.046671302931071246,0.4150068252177004,50.0,4.244457574242269,4.291128877173341,2.974390691568879,2.5593838663511788
200.0,0.0,10.301832331157723,0.5178939346060898,0.3230759563552428,50.0,4.202429391610949,3.6845354570048596,1.755834442309145,1.4327584859539022
200.0,0.0,17.754102751651928,1.360679609010666,0.8776702366582279,50.0,6.241692933295071,4.881013324284405,3.0466204348489327,2.168950198190705
200.0,1.0,0.8052875327785707,-0.07362686452827738,0.30609110063949596,50.0,4.0380823588449015,4.111709223373179,1.8253065746909312,1.5192154740514352
200.0,0.0,17.912698452185538,1.0619304368544262,0.2789468464461282,50.0,4.968918304360397,3.9069878675059706,1.493123480759065,1.2141766343129368
500.0,0.0,5.931594896263733,0.04782684975519347,0.001212260875216753,125.0,3.476774347804594,3.4289474980494004,1.2159695947272875,1.2147573338520707
500.0,1.0,4.625465536626352,-0.050648038274094365,0.021198990814816465,125.0,3.135946545776154,3.1865945840502485,1.5048558887074623,1.4836568978926459
500.0,0.0,10.471697744862272,0.12076484722008018,0.04712742686696614,125.0,3.402334451932068,3.2815696047119878,1.376106284904059,1.328978858037093
500.0,1.0,4.573995882815995,-0.04097292750952031,0.0023104449755835255,125.0,3.658727822902488,3.6997007504120085,1.1177933883921432,1.1154829434165596
500.0,1.0,6.719034770449134,0.06933704263874452,-0.02460466744221468,125.0,3.455782506276492,3.3864454636377475,1.296077292535684,1.3206819599778987
500.0,1.0,26.398909725709657,0.2296140097120598,-0.0055269066865641925,125.0,3.5234038753575057,3.293789865645446,1.27810331493209,1.2836302216186541
500.0,1.0,7.237546325591139,-0.07416024111301844,0.010275574529136744,125.0,3.242948176551869,3.3171084176648873,0.982996124936801,0.9727205504076643
500.0,1.0,12.77623556225353,0.12099553328031032,-0.018837252249752745,125.0,4.187601706191356,4.066606172911046,0.9489672665184752,0.9678045187682279
500.0,1.0,3.3087009311062636,0.033918598638771336,-0.001435359837827388,125.0,3.1723280730778862,3.138409474439115,1.2102031237342692,1.2116384835720966
500.0,0.0,1.0934785926293928,0.010563333062352243,0.05892916997306874,125.0,3.4392566574198846,3.4286933243575324,1.2446024417230497,1.185673271749981
500.0,1.0,2.0675150623495564,0.018700521054881403,-0.009806215759780246,125.0,3.8785468165682855,3.859846295513404,1.3461032553683436,1.3559094711281239
500.0,1.0,10.99930874384756,-0.10317027951517188,0.03215375531786058,125.0,3.7956589885364953,3.898829268051667,1.5281222236469942,1.4959684683291337
500.0,1.0,0.38357583744810175,-0.003607434581752056,0.019320022730801245,125.0,3.6636399910092305,3.6672474255909826,1.2931069610484323,1.273786938317631
500.0,0.0,8.739711384769501,0.08640370541947373,0.01565175832875343,125.0,4.206875437864316,4.120471732444842,1.0387703961055132,1.0231186377767598
500.0,0.0,0.4664474569780385,-0.004497327240055249,-0.014378171540106122,125.0,3.744710194292315,3.7492075215323704,1.4048439784361604,1.4192221499762665
500.0,1.0,8.093299750401027,-0.08100934384539649,0.020698563413225957,125.0,3.8894594099479645,3.970468753793361,1.2423419899663446,1.2216434265531186
500.0,0.0,3.5305891599580184,0.03962017202474577,0.05207402207902834,125.0,3.5516449702649617,3.512024798240216,1.1346384522495487,1.0825644301705204
500.0,0.0,17.196954963085407,0.2188062386126477,0.024189209472258888,125.0,3.4051650481340543,3.1863588095214066,1.4027045677712366,1.3785153582989778
500.0,1.0,2.5346026117218723,-0.022071869955153645,0.058913060439637066,125.0,3.8698403679012685,3.891912237856422,1.3043776780479823,1.2454646176083453
500.0,1.0,0.8635363215668583,-0.007318743069021139,0.012438898648723606,125.0,3.7298518866882815,3.7371706297573026,1.2354046299539014,1.2229657313051778
500.0,0.0,25.419254622681798,0.22999644265750563,0.031403109808757934,125.0,3.785141215318067,3.555144772660561,1.1598009858759477,1.1283978760671898
500.0,0.0,3.890644866879073,0.04755344133207462,0.03951428400631385,125.0,4.2414806498642355,4.193927208532161,1.0234782613238445,0.9839639773175306
500.0,1.0,1.3452627388734382,-0.01511410757171383,0.016120542663868864,125.0,3.56256995066337,3.577684058235084,1.2049797988948425,1.1888592562309737
500.0,0.0,2.0600520573304206,0.019542929346092475,0.034125663746013,125.0,3.8943684339752918,3.8748255046291993,1.1949340832565172,1.1608084195105042
500.0,1.0,15.73205970904822,0.1445833418028446,-0.00590379669395702,125.0,3.9589885708397325,3.814405229036888,1.1089186226053427,1.1148224192992997
500.0,0.0,10.846229717449802,0.09570873879689756,0.03320031819649949,125.0,3.661058036326937,3.5653492975300396,1.2868070058326946,1.253606687636195
500.0,0.0,5.708212552033263,0.05977516879223632,0.061134815693773215,125.0,4.059588340212348,3.9998131714201115,1.3535849024131557,1.2924500867193824
500.0,1.0,1.6269835818519947,-0.019205322984149564,0.0994371238324867,125.0,3.608342396082808,3.6275477190669574,1.415189355693326,1.3157522318608392
500.0,0.0,8.725634533467275,0.08367702514184483,0.01265667984017127,125.0,3.9186878033034747,3.83501077816163,1.163106604802726,1.1504499249625548
500.0,0.0,2.5150606669409155,-0.02275887322364767,-0.017521019323643028,125.0,4.370670882742056,4.393429755965704,1.0711556292548692,1.0886766485785122
500.0,1.0,8.60434992935087,-0.07066418415604225,0.02837451784679068,125.0,3.75997577822168,3.830639962377722,1.2885200706609679,1.2601455528141772
500.0,0.0,2.6250581252381915,0.022381319110217568,0.019440077204823547,125.0,4.199204119254146,4.1768228001439285,1.4080812403210405,1.388641163116217
500.0,0.0,5.264111940200397,-0.06364725680078598,-0.009324071883373142,125.0,3.8457637322684173,3.9094109890692033,1.1652312023261104,1.1745552742094836
500.0,0.0,3.680320422675244,0.04140313863729839,0.07691500128179585,125.0,3.54824239718299,3.506839258545692,1.561832002737094,1.4849170014552981
500.0,1.0,0.8873892918205896,-0.00904686279296607,0.021048869273624593,125.0,3.6591894099595352,3.6682362727525013,1.506043088799572,1.4849942195259473
500.0,0.0,0.8031410496117335,-0.007557727243254764,-0.00275168121297642,125.0,2.963165082105834,2.970722809349089,0.9916314099257578,0.9943830911387342
500.0,1.0,0.49573050529351464,0.005177979094722396,-0.01162770261200341,125.0,3.80354002096798,3.7983620418732578,0.9223823774671189,0.9340100800791223
500.0,0.0,1.0898736064304009,-0.013819576817416745,-0.0035397883390004825,125.0,3.5092331967712096,3.5230527735886263,1.1624540196265452,1.1659938079655456
500.0,0.0,11.390677456905525,0.09315717451290606,0.03834472694175006,125.0,4.177708504401078,4.084551329888172,1.3229043080215646,1.2845595810798145
500.0,0.0,23.067593061336773,0.2688856027434854,0.054457326386965876,125.0,3.774792175522458,3.5059065727789727,1.3185745499915442,1.2641172236045783
500.0,1.0,10.513863743114488,-0.09103220660661204,0.04664689318244508,125.0,3.4154286866914907,3.5064608932981027,1.2444310952907238,1.1977842021082787
500.0,1.0,1.6814850565947213,-0.01578102670335335,0.017221634943045183,125.0,3.384830240133724,3.4006112668370774,1.0761279692157835,1.0589063342727383
500.0,1.0,5.146021491411317,-0.04918290455876573,0.03485635401524467,125.0,3.230555427964566,3.2797383325233316,1.3096286760705647,1.27477232205532
500.0,0.0,0.8961048858136038,-0.009100730402645585,-0.0163613259150861,125.0,3.5851788536334652,3.594279584036111,1.3286808525902416,1.3450421785053277
500.0,0.0,6.7347207835034055,0.0521294142393649,0.02801348669540582,125.0,2.958641466602575,2.90651205236321,1.3124698639367756,1.2844563772413697
500.0,0.0,6.837474158681842,0.08169290689507669,0.00999351632920864,125.0,3.58105844717594,3.499365540280863,1.5184864746432152,1.5084929583140065
500.0,0.0,4.297895752581323,0.04451110570431904,0.045335935955531204,125.0,3.690679610653427,3.646168504949108,1.23452988165688,1.1891939457013487
500.0,1.0,0.7271026355440622,-0.007247262760141204,0.041797930287224005,125.0,3.690195449662463,3.697442712422604,1.4700015118883802,1.4282035816011562
500.0,1.0,4.097791983475402,-0.03552535879369456,0.020525556589412908,125.0,3.850788030220451,3.8863133890141457,1.3131259700327538,1.2926004134433409
500.0,0.0,4.462935765324437,0.041321790427360394,0.00290316162419213,125.0,3.2603390474240763,3.219017256996716,0.897302324408304,0.8943991627841119
500.0,0.0,5.173051980530236,0.057671471592997126,0.07675319259891,125.0,3.788836148595897,3.7311646770028997,1.373168989604238,1.296415797005328
500.0,0.0,17.75645172043545,0.1584888075174633,0.06813083492776406,125.0,3.5875548298278392,3.429066022310376,1.3615607570134465,1.2934299220856824
500.0,0.0,13.954293529244284,0.1364728664021091,0.05092526125529839,125.0,3.977227662418798,3.840754796016689,0.9945327963700614,0.943607535114763
500.0,1.0,0.41228203582541134,-0.004344109653175554,0.02152312922207411,125.0,3.83469280827808,3.8390369179312556,1.2757825544421177,1.2542594252200436
500.0,0.0,5.500758062671413,-0.04286961855594562,-0.0006534699162972224,125.0,3.4141706390509348,3.4570402576068804,1.1489801337932282,1.1496336037095254
500.0,1.0,1.125803958472961,-0.010672299252571626,0.016210509681459984,125.0,3.4890001692279307,3.4996724684805023,1.1436449423960675,1.1274344327146075
500.0,0.0,1.673870016002017,0.013145720582554699,0.008598698539134086,125.0,3.614477722772477,3.601332002189922,0.9862353801475668,0.9776366816084328
500.0,0.0,4.624537761423955,0.050197045878012325,0.03757173961039739,125.0,3.8682199711554817,3.8180229252774693,1.0928343524970177,1.0552626128866203
500.0,0.0,6.437324980404915,0.059096118231914296,0.044064466005053426,125.0,3.5573088574018548,3.4982127391699405,1.0058922129551864,0.961827746950133
500.0,0.0,6.690837917957242,0.05944380452088893,0.05413710820916329,125.0,3.7902184576869415,3.7307746531660526,0.9372886452445675,0.8831515370354042
500.0,1.0,0.44398886353283346,0.00393289741697922,-0.012011691634614241,125.0,3.1668881843601375,3.1629552869431583,1.5062991987585637,1.518310890393178
500.0,0.0,9.531308315980946,0.10345272078235457,0.06809527747214861,125.0,3.8172995286460196,3.713846807863665,1.359333177667105,1.2912379001949563
500.0,1.0,7.970614828039669,-0.06464399931962994,0.02422916311746226,125.0,3.5797155925873985,3.6443595919070284,1.3037223736950114,1.2794932105775492
500.0,0.0,3.8136745354803363,0.04307363524771546,0.03358925216194453,125.0,3.4881715657605623,3.445097930512847,1.319069624910999,1.2854803727490545
500.0,0.0,11.78978598829812,0.10156070503487413,0.04819635449486581,125.0,3.683007733252206,3.581447028217332,1.28993608601264,1.2417397315177743
500.0,1.0,0.005574905507413136,-4.559895587608054e-05,0.01848279817777909,125.0,3.6979921439251795,3.6980377428810556,1.2305927974938484,1.2121099993160693
500.0,1.0,11.218400995936582,0.11017121458589285,-0.0017059537865351526,125.0,3.4654146300202657,3.355243415434373,1.4098406728632795,1.4115466266498147
500.0,0.0,12.130751346421055,0.15371022285141311,0.0061358253474206315,125.0,3.7859516940980456,3.6322414712466324,1.2185055724744305,1.2123697471270098
500.0,0.0,14.406753607074506,-0.1506746643752841,-0.004573647538319792,125.0,4.19741202202489,4.348086686400174,1.2120850433813084,1.2166586909196282
500.0,0.0,4.720999491142294,-0.04757249065961622,-0.019346079751549006,125.0,3.3119247265387934,3.3594972171984097,1.518511011779662,1.537857091531211
500.0,0.0,6.470692941234973,-0.05948196908366654,-0.028530569248543802,125.0,3.390475911782602,3.4499578808662688,1.201693513646869,1.2302240828954127
500.0,1.0,9.973793235112886,0.09707962295895767,-0.006263213015634594,125.0,3.712217737383359,3.6151381144244015,1.4062764586249241,1.4125396716405587
500.0,1.0,5.808889682557946,-0.060905098728682106,0.017831808746501254,125.0,3.126829778413269,3.187734877141951,1.1018940542710474,1.084062245524546
500.0,1.0,0.5779262950566624,-0.0046311216746453,0.0030559808291668045,125.0,3.7026591110554987,3.707290232730144,1.4103903128993178,1.407334332070151
500.0,0.0,1.5446877605902962,0.013581166847947301,0.05453125080412602,125.0,4.129322017474533,4.115740850626586,1.4619948189482936,1.4074635681441676
500.0,0.0,4.6529402044267005,0.05699070561767261,0.11459233038010952,125.0,3.7770244042552603,3.7200336986375877,1.2259399101801864,1.111347579800077
500.0,1.0,16.390451417193496,-0.14552651547307915,0.005958082379806884,125.0,3.3745746090305664,3.5201011245036455,1.0758022921313675,1.0698442097515606
500.0,0.0,4.263667200350124,0.043731725362697205,0.05464064020374071,125.0,3.8667520594821885,3.8230203341194913,1.1381365200390008,1.08349587983526
500.0,0.0,0.32685507953730775,0.0037436926815659355,0.06862984953699724,125.0,3.816349145903889,3.8126054532223232,1.1754185196814086,1.1067886701444114
500.0,1.0,13.552474186350505,0.13581909274766568,-0.000149069520663625,125.0,3.6180527848219017,3.482233692074236,1.0304580198699809,1.0306070893906445
500.0,1.0,12.171363800268834,-0.0899894619559789,0.012803482273362032,125.0,3.4875228737110358,3.5775123356670147,1.2973482025612615,1.2845447202878995
500.0,1.0,4.081104337439899,0.043602791450747524,-0.007087103586723265,125.0,3.7252797658980747,3.681676974447327,1.0385092874634398,1.045596391050163
500.0,0.0,8.417027719912193,0.0697590279803686,0.026234355775736184,125.0,3.9149497632854646,3.845190735305096,0.9637089158716492,0.937474560095913
500.0,1.0,6.011514542167118,-0.055173459867687846,0.011115619926009845,125.0,3.826558224025014,3.881731683892702,1.0831897875927357,1.0720741676667258
500.0,1.0,13.628935368495004,-0.11435775224811628,0.0027698515624730025,125.0,3.196387533310837,3.310745285558953,1.2642764993030426,1.2615066477405696
500.0,1.0,21.476017655811273,0.14439524665837755,-0.01455922326092618,125.0,3.966631322784999,3.8222360761266216,1.1282484002391127,1.1428076235000388
500.0,1.0,9.501303131713316,-0.07887778990856908,0.025702815850523697,125.0,3.454831076056373,3.5337088659649423,1.3994935664336359,1.3737907505831122
500.0,1.0,16.39913889424373,-0.16202293519775957,0.025075004035322257,125.0,3.74063082283788,3.9026537580356395,1.2384037320926111,1.2133287280572889
500.0,1.0,2.6737807421905626,-0.02895196861758853,0.04979696073616546,125.0,3.214822083531048,3.2437740521486367,1.3404926071901226,1.2906956464539572
500.0,0.0,13.041754473311212,0.12316585595612795,0.051198814246482316,125.0,3.941531103346186,3.8183652473900582,1.2107875162560293,1.159588702009547
500.0,0.0,7.221081912944923,-0.07246067742812112,-0.014530888061170533,125.0,3.6240597119536027,3.696520389381724,1.1664088987930774,1.180939786854248
500.0,0.0,13.649041584792226,0.1454066520618098,0.015148056972408619,125.0,3.938473335372039,3.7930666833102293,1.0058689472243945,0.9907208902519858
500.0,1.0,4.858019694029995,-0.045605947227753685,0.007541950455700608,125.0,3.6683532141324657,3.7139591613602194,1.4677505490520764,1.4602085985963758
500.0,0.0,11.301125744274879,0.08963647756549165,0.022256842439467128,125.0,3.410530421414799,3.3208939438493075,1.2481089608034819,1.2258521183640148
500.0,1.0,0.6277331738668276,-0.0066885135602570145,0.024713640344059984,125.0,3.8924619651319787,3.8991504786922357,1.1539719000892685,1.1292582597452085
500.0,0.0,12.853269465276766,0.13744637967384676,0.012627017685712616,125.0,3.6144003490721173,3.4769539693982705,1.2542647951525967,1.241637777466884
500.0,0.0,7.480222353625181,0.08590835436478583,0.014958171809605902,125.0,3.178993817403119,3.0930854630383333,1.10428458264005,1.0893264108304441
500.0,1.0,0.7753468110701844,0.007161227377763257,-0.006352421094424354,125.0,3.28022045507942,3.2730592277016566,1.2642630255923883,1.2706154466868127
500.0,1.0,1.4205484318813066,-0.014080055848444406,0.024865788828291047,125.0,3.647170394367033,3.6612504502154772,1.3528422208127056,1.3279764319844145
500.0,0.0,19.52476208903957,0.2707790527560041,0.05381082380819446,125.0,4.260593779576409,3.9898147268204047,1.1318403661811425,1.078029542372948
500.0,0.0,8.235521046831444,0.07038694574098114,0.03540114134398942,125.0,3.96227034719937,3.8918834014583887,1.2975996284929183,1.262198487148929
500.0,0.0,15.815258098603804,0.183932925178949,0.0017899838958004288,125.0,3.9537444177026972,3.7698114925237483,1.2610117674984762,1.2592217836026758
500.0,0.0,10.13330816088572,-0.08930333261244394,-0.007035135435843554,125.0,3.5781697836089417,3.6674731162213856,1.2769630296470567,1.2839981650829002
500.0,1.0,12.901614387010403,-0.12333102869836576,0.029782696331083436,125.0,3.785218816798564,3.9085498454969296,1.3623314928529193,1.3325487965218359
500.0,0.0,7.6361840476547105,0.05698641758000367,0.00437957844076764,125.0,3.9592888858056456,3.902302468225642,1.3641523282373123,1.3597727497965446
500.0,1.0,10.86220857269479,-0.1005195628867912,0.011355750728701652,125.0,3.829143924667416,3.9296634875542074,1.0848318786571516,1.07347612792845
500.0,1.0,14.599021490118973,-0.17977900533583124,0.054196998621842685,125.0,3.1968052076119773,3.3765842129478085,1.4459255904059742,1.3917285917841316
500.0,0.0,11.454367020531386,0.10057710999252922,0.023846672642315436,125.0,4.357698151511799,4.2571210415192695,1.239803910432816,1.2159572377905006
500.0,1.0,10.919434523244762,-0.10451388341115475,0.05817617188658786,125.0,3.605684179339634,3.7101980627507887,1.373494951457346,1.3153187795707582
500.0,0.0,11.644930935995376,0.09175913213794562,0.04662486775242636,125.0,3.6557219932092413,3.5639628610712957,1.0483256335584694,1.001700765806043
500.0,0.0,1.3761343901174257,-0.012411345285179287,-0.010271403729086748,125.0,3.736348547234039,3.7487598925192183,1.6695825247605969,1.6798539284896836
500.0,1.0,8.231675874817597,0.0637673385715849,-0.010828619189949151,125.0,3.696401762775091,3.632634424203506,1.1936405957462923,1.2044692149362415
500.0,0.0,17.2232904505233,-0.165522718453591,-0.022004284803237573,125.0,3.7779112039419984,3.9434339223955894,1.0032332668628425,1.02523755166608
500.0,0.0,3.9550640057257604,0.039866294731196295,0.021896314843593334,125.0,3.674219864677274,3.634353569946078,1.3102245924735203,1.288328277629927
500.0,0.0,13.955179739477096,0.13235246823198255,0.02809822980956911,125.0,4.08036342358875,3.9480109553567675,1.600860403277589,1.57276217346802
500.0,0.0,8.385322857929314,0.06796676087964615,0.03900324502373631,125.0,3.402904537259674,3.334937776380028,1.362000739628997,1.3229974946052607
500.0,0.0,17.175047971921284,0.16072990909395513,0.024258662285140176,125.0,3.10058360575578,2.939853696661825,1.3990405984159764,1.3747819361308362
500.0,0.0,12.361179981710528,0.09908281372532501,0.008534775006322937,125.0,3.2493220870791535,3.1502392733538285,1.194300287330953,1.18576551232463
500.0,0.0,3.2831454764821757,0.026597646793781404,0.04371906427308381,125.0,3.791931414500544,3.7653337677067626,1.3476047326033178,1.303885668330234
500.0,1.0,6.86123906087557,-0.06323203234761055,0.010616032578190104,125.0,3.7372004245863595,3.80043245693397,1.0208422224530485,1.0102261898748583
500.0,0.0,6.239006275736405,0.07990565078782952,0.04315187059404879,125.0,3.4331498623803904,3.353244211592561,1.1685405190132436,1.1253886484191948
500.0,0.0,13.94319162502532,0.1263321049851407,0.010939438530861545,125.0,3.692166189874652,3.565834084889511,0.9142525544954868,0.9033131159646253
500.0,1.0,8.518297539899457,-0.0733229038654093,0.007448790236044944,125.0,4.129232056128036,4.202554959993445,1.4205548174807212,1.4131060272446763
500.0,0.0,1.4617263565101197,0.017748474509862167,0.064203898700544,125.0,3.864222248745033,3.8464737742351707,1.4312296001583347,1.3670257014577907
500.0,1.0,8.6014239926457,0.06896718165004012,-0.014101321575092252,125.0,3.95960358206924,3.8906364004192,0.9889925482020328,1.003093869777125
500.0,1.0,10.843041803324324,0.08331984963145445,-0.0163436225645468,125.0,4.1631891512760415,4.079869301644587,1.504328394591819,1.520672017156366
500.0,0.0,4.369917971286778,-0.040910714933058756,-0.005793232269581727,125.0,3.5489377067649883,3.589848421698047,1.1638641905397775,1.1696574228093592
500.0,1.0,3.277728654229415,-0.029195002348747945,0.008643526078111474,125.0,3.751956144511188,3.781151146859936,1.0873986441236043,1.0787551180454928
500.0,1.0,2.1096844651721103,0.02166253590417,-0.005111067079676346,125.0,3.5370054654686425,3.5153429295644725,0.9018405367746432,0.9069516038543195
500.0,1.0,1.1614505526122416,-0.009939443086728339,0.045874491331253875,125.0,4.015950452934923,4.025889896021651,1.1156716245122984,1.0697971331810445
500.0,0.0,9.082205729418348,0.09417639695067681,0.11165348712701739,125.0,3.401203968893931,3.3070275719432543,1.425982121531585,1.3143286344045677
500.0,0.0,26.687946144322765,0.24744257997678742,0.05882758259358978,125.0,3.7060616046929717,3.4586190247161843,2.00609664176204,1.94726905916845
500.0,1.0,1.560772495085715,-0.018195433166894315,0.0011641039450607238,125.0,3.314868815985922,3.3330642491528164,1.0802114969977574,1.0790473930526967
500.0,0.0,6.027534311051843,0.05746406713582353,0.004574683301563853,125.0,3.931777342575124,3.8743132754393006,1.4812511601870857,1.4766764768855218
500.0,0.0,8.352784479636883,0.09277519580711413,0.03373638230652132,125.0,3.3338379033560286,3.2410627075489145,1.1846639181732876,1.1509275358667663
500.0,0.0,17.708343415622366,0.16284628968617376,0.0603516553136354,125.0,4.22413718446338,4.061290894777207,1.4365852963018457,1.3762336409882103
500.0,0.0,2.3398844076549543,0.017948534901259805,0.02190832633847295,125.0,3.318652889241658,3.300704354340398,1.2685893491990055,1.2466810228605325
500.0,0.0,3.2023395299847772,-0.025997019081360317,-0.002366620411997866,125.0,3.608198721288741,3.6341957403701013,1.6715364951079903,1.6739031155199882
500.0,1.0,2.4297835775104484,-0.023019274683298008,0.02995969435336654,125.0,3.6019437545960646,3.6249630292793626,0.9967261634167549,0.9667664690633884
500.0,0.0,4.961061372571359,0.045586200776886354,0.01604269874038966,125.0,3.8917753542240643,3.846189153447178,1.1735898391098991,1.1575471403695095
500.0,1.0,5.8422120816105405,-0.05311546982853521,0.02797609009643609,125.0,3.536046079856505,3.5891615496850404,1.2168969728574048,1.1889208827609687
500.0,1.0,1.6194033762671618,0.016891437107585006,-0.0011231495256125434,125.0,4.043626687361345,4.02673525025376,1.2428872028372924,1.244010352362905
500.0,1.0,0.29320735392871683,-0.0028728199242817887,0.0750553623743011,125.0,3.457152222371341,3.460025042295623,1.0868415785932564,1.0117862162189553
500.0,0.0,14.039838190814315,0.1276886509046653,0.02236131209712755,125.0,4.183732584827873,4.056043933923208,1.3347255344250748,1.3123642223279472
500.0,0.0,4.461214715602612,0.04208355414398346,0.015220608190819052,125.0,3.861947716530069,3.8198641623860854,1.145779569603082,1.1305589614122629
500.0,0.0,4.818273803713818,-0.03806017576089227,-0.013256493408573489,125.0,3.8082824252580116,3.846342601018904,1.339174403769878,1.3524308971784516
500.0,0.0,15.489673835962487,-0.15852988272694324,-0.014013702376695525,125.0,3.530173433553135,3.6887033162800784,1.2953972160434468,1.3094109184201423
500.0,1.0,2.8495826703102125,-0.029135264860860044,0.051539596659935016,125.0,3.7410679215831038,3.770203186443964,1.5373453285685679,1.4858057319086329
500.0,1.0,6.921841118126745,-0.07988656071774791,0.009424894122455285,125.0,3.045133129974155,3.1250196906919028,1.1515207698120153,1.14209587568956
500.0,0.0,11.069587886168636,0.12793121169861266,0.06126450509168979,125.0,4.130906152066163,4.00297494036755,1.5133926593670843,1.4521281542753945
500.0,0.0,0.7593150505495027,0.007789914207158688,0.029388245697278048,125.0,3.1063201967121254,3.0985302825049668,1.3976336815378743,1.3682454358405962
500.0,1.0,4.788190908847501,-0.04323603524242969,0.0027169140715819218,125.0,3.7241629209028493,3.767398956145279,1.4437962681055578,1.441079354033976
500.0,0.0,1.6389476127903162,0.0159847434573841,0.0712194432795692,125.0,4.441632731374267,4.425647987916883,1.349864863307614,1.2786454200280448
500.0,1.0,4.16596919029277,-0.03222222363782867,0.031362000618555985,125.0,3.4114588534572263,3.443681077095055,1.3151789439917607,1.2838169433732047
500.0,0.0,14.103929117528834,0.13666032834161612,0.004608833586594807,125.0,4.03672161907339,3.9000612907317738,1.1685716961779833,1.1639628625913885
500.0,1.0,2.7506767343501646,-0.023033498189505064,0.021830513845038757,125.0,3.947438478229058,3.970471976418563,1.5115738221137092,1.4897433082686704
500.0,1.0,2.577262777807219,-0.020916990144106418,0.004824140555976575,125.0,3.799676600604986,3.8205935907490924,1.2040133484938915,1.199189207937915
500.0,0.0,11.095648284563364,0.09055856118112349,0.019944773908171842,125.0,3.502171177891261,3.4116126167101375,0.7953496018173806,0.7754048279092087
500.0,1.0,0.7539440489800471,-0.008111133652945579,0.0113344363527903,125.0,3.259922969914896,3.2680341035678415,1.2501339098712145,1.2387994735184242
500.0,1.0,4.753818998955337,-0.061863041388868556,0.02288002713025472,125.0,3.649363281390005,3.7112263227788738,1.227920903577847,1.2050408764475922
500.0,1.0,11.971251804121183,0.08497067474331255,-0.023738026712909477,125.0,3.814999282938818,3.7300286081955054,0.9723034704866456,0.996041497199555
500.0,0.0,5.388992749959511,0.061786462840318634,0.055434828599984165,125.0,4.196091604055132,4.1343051412148135,1.316546367953412,1.2611115393534278
500.0,0.0,13.452440413478248,0.1382343131914383,0.042610955005837337,125.0,3.96538916041512,3.8271548472236816,1.3567761636602251,1.3141652086543878
500.0,0.0,0.688724603171901,0.006639407148205656,0.0006960612825124279,125.0,3.5605036191248414,3.5538642119766357,1.235607579774635,1.2349115184921227
500.0,0.0,6.63083674783695,0.05079260285702292,0.011055538218713412,125.0,3.7405879405261437,3.689795337669121,1.3708828329222014,1.359827294703488
500.0,0.0,5.476288965297918,0.06466890755069432,0.0744949471688674,125.0,3.5926659269360797,3.5279970193853853,1.29262966127323,1.2181347141043626
500.0,1.0,1.5145348226133406,-0.017429194131552528,0.04941328975495396,125.0,3.27615555327055,3.2935847474021025,1.1740298356664416,1.1246165459114876
500.0,1.0,7.965840907989882,-0.08466761835174363,0.047652723527688456,125.0,3.656466274255908,3.741133892607652,1.5515343317908892,1.5038816082632007
500.0,0.0,14.216825311447387,0.16671799307645374,0.010274104784877558,125.0,3.936915215236493,3.7701972221600393,1.0851056915853694,1.0748315868004918
