dataset,n,delta,kappa,cp_gap,risk_gap,nc
housing,500,1,1.6974104574021358,-0.005489894549813856,0.0013819097333165609,125
housing,500,0,9.809282376693364,0.015200432398577046,0.0004955680383310623,125
housing,500,1,3.4498030294556035,-0.006448920352438048,0.0016872326532750836,125
housing,500,0,4.686821224032611,0.009048391713830872,0.0004687249262128601,125
housing,500,1,1.2233037170022296,-0.006983016441307166,0.0005562371699152635,125
housing,500,0,1.6504119984647936,0.002889623999929869,0.0007411535273936232,125
housing,500,1,3.4588147212524,-0.0021227587880161547,0.0006460543099687799,125
housing,500,1,0.06923941278022137,-0.00018130528689752623,0.0010511206042523868,125
housing,500,0,5.67826000169654,0.004356447125078988,0.0003341035538015624,125
housing,500,0,1.0550800549717245,0.0006654810384001397,0.0004764258147491318,125
housing,500,1,0.6925062032580379,-0.008767020160530548,0.007876658982949314,125
housing,500,1,3.79906335105804,-0.0035512713640699634,0.00017155232469950876,125
housing,500,1,1.168301955238317,-0.03135692564768311,0.004634298740039983,125
housing,500,1,0.09882612860972025,-0.0016319056092635176,0.0012140229281887294,125
housing,500,1,0.6407832129923852,-0.0026313563406468177,0.0020444511779673102,125
housing,500,0,1.591741810247474,-0.0012535737926113732,-0.0003529159130980508,125
housing,500,1,1.767080964716982,0.007509208193857697,-0.0008821269713051583,125
housing,500,1,0.5476155721765917,-0.0019752823197516367,0.03343305261072571,125
housing,500,0,2.4924465249975505,0.012785138622426695,0.011694021387269299,125
housing,500,0,16.499870725586874,0.05130869114950776,0.006063356489942828,125
housing,500,1,0.7946203260088741,-0.0035432801497736754,0.03413353641068839,125
housing,500,0,2.026750656623393,-0.004663437366119849,-0.0008073112697064011,125
housing,500,1,0.08876434120428955,-0.00012114415778885501,0.0049969116572405325,125
housing,500,1,4.845072771297887,0.017384833708028236,-0.0017735238492406213,125
housing,500,1,0.5201915695906437,-0.009913059935242607,0.002269480444742039,125
housing,500,0,1.171049056817072,0.0017514662460007546,5.422403283561472e-05,125
housing,500,1,3.7966417204260394,-0.02462413421588172,0.01528195385258363,125
housing,500,1,0.22389328254613217,-0.013613410670043624,0.0022310451090289396,125
housing,500,1,0.49479007864187147,-0.0008090949347838716,0.017423177216823182,125
housing,500,0,8.704782344901995,0.008748017368849892,8.141940884021093e-05,125
housing,500,1,0.556393382073112,-0.002201366235587754,0.0014821842893248949,125
housing,500,1,7.969693662207638,-0.021540265396091662,0.00010054644272017299,125
housing,500,0,9.82981239738248,-0.00870456587549051,-0.0005689819027732135,125
housing,500,0,1.365910184437197,-0.0011640211562222724,-0.0003072858490860697,125
housing,500,1,0.6343043232838209,-0.0022211111411249984,0.002894239335183346,125
housing,500,1,3.0195853761095273,-0.006118813484264907,0.0006797522763292707,125
housing,500,0,2.1585020054123953,0.04866699977880118,5.344753949976244e-05,125
housing,500,1,1.6376876534890965,-0.0041166308700499865,0.04201887863917042,125
housing,500,1,0.6626499576058281,-0.003969325633373488,0.027489190376976724,125
housing,500,1,0.35386668168638935,0.0037865531007725828,-0.00026373471443380536,125
housing,500,1,2.3090431792395965,0.002128211897630239,-0.00026997893859881383,125
housing,500,0,0.635785198146483,0.005103153668303273,0.0028384617215301,125
housing,500,0,1.2246430203972378,0.004494319044542339,0.005834623855925314,125
housing,500,1,0.8379842974614999,-0.0032228208666140734,0.00020414959746573036,125
housing,500,1,0.21082339919123275,-0.005307478070920357,0.01726126885566376,125
housing,500,1,0.9720383882581989,0.0013113745452884018,-5.00364632805006e-06,125
housing,500,1,2.8509071071720227,-0.010945540220284267,0.0007104177465446782,125
housing,500,0,2.2475820770779498,-0.0025936146626790446,-0.00011478774895423705,125
housing,500,0,0.858512630683088,-0.004175594522130455,-0.0001392043083504324,125
housing,500,1,2.645554368295202,-0.0060467588754562485,0.0025424571204075153,125
housing,500,0,4.4146597737797615,0.05139640510653165,0.011339851842074783,125
housing,500,0,2.0452292824206215,0.025293526964075275,0.0133517880290287,125
housing,500,1,1.0326051032857864,-0.0017111451535734012,0.0015273957924260007,125
housing,500,0,1.6116160480814024,0.0025374166326728176,0.0009157087314115575,125
housing,500,1,0.6936847651976681,0.0007194831346595265,-9.687212622272456e-05,125
housing,500,1,1.1393049067829293,0.003756523354933705,-0.0035199745334180133,125
housing,500,1,1.2849281310178942,0.002697666227434503,-0.00025433168856653365,125
housing,500,1,2.5264945864616646,0.0024500128770577057,-0.00016721121739687872,125
housing,500,1,8.401040812638335,0.01899912248993063,-0.0002596474926411796,125
housing,500,0,0.7749107103532525,0.0023721466405874914,0.0033830341943297815,125
housing,500,1,1.3778000699648996,-0.004042999960619076,0.0005588244691678845,125
housing,500,1,2.2218669056577225,-0.048778102906773535,0.005089574551459447,125
housing,500,1,0.3237006853247749,-0.0018189168413973444,0.012543684656405596,125
housing,500,0,2.5854377392398655,-0.0032157712334219823,-0.0004798759276790632,125
housing,500,1,0.31082384287310927,-0.00034574301727730017,1.031941262868985e-05,125
housing,500,0,1.1416635548570195,-0.0030033987244602045,-0.007321605079460447,125
housing,500,0,3.9986964192208254,0.005478026993199991,0.0019284837981641823,125
housing,500,1,1.393214735006703,0.005789559345699802,-0.0007522143061342024,125
housing,500,0,2.5953749049528554,0.0021104845941231076,0.0006851683102792605,125
housing,500,1,1.9604451373432816,-0.00250847231578466,2.8631314272276054e-05,125
housing,500,1,1.8086640197939439,-0.018129474938211487,0.015476392722601096,125
housing,500,0,3.8737613560986106,0.026979052097805045,0.0002525017727112444,125
housing,500,1,2.2838135525618863,-0.008788433270882079,0.003441320649950952,125
housing,500,1,1.0317934248586698,-0.009731698738629335,0.03304411706171012,125
housing,500,1,1.8724674941266457,-0.027797667704097417,0.0785390858595914,125
housing,500,1,0.7652569511489689,-0.001496941249758299,0.0010925565634250234,125
housing,500,1,15.37611245313575,0.010788899903263705,-0.00016095146057834575,125
housing,500,0,4.4200749209792525,0.020177361151656914,0.006272693744545421,125
housing,500,0,0.17483635663308278,0.00038611727776949323,0.009742766753777554,125
housing,500,0,1.461283167513813,-0.001963668510928329,-0.0007284724009950228,125
housing,500,1,0.09446616950195624,-0.00019426777921238703,0.008928662473938143,125
housing,500,1,1.5920106697570566,-0.0032550946861640284,0.006989010058704781,125
housing,500,0,0.3115767447054549,0.007709059966051424,0.9508441906477869,125
housing,500,1,0.21594136377112735,-0.0031877895710625825,0.013971808868362523,125
housing,500,0,4.156244912743714,0.011660341969900179,0.002298482331741347,125
housing,500,0,0.9864038513833915,0.0011347469479174865,0.00524199093245914,125
housing,500,1,8.15308792681759,-0.012803448428490904,0.00043722640507723454,125
housing,500,1,10.184421751646148,0.07614207736705025,-0.004256588218566004,125
housing,500,0,1.394377559687614,0.0011729162673697058,0.0005133626153643045,125
housing,500,1,0.6232893494041182,-0.0022899496988457724,0.0004398368967814259,125
housing,500,1,3.255467792010045,-0.01195765219109135,0.0005455372604788455,125
housing,500,1,1.857743035533694,-0.004698236443833048,0.0014261750293497744,125
housing,500,0,1.6906406894117043,0.02734999763859358,0.0050470521112697675,125
housing,500,1,7.736611302137299,-0.00929525496593131,0.0002514934081565279,125
housing,500,1,7.413740749725965,-0.01871188091456588,0.024840469271589782,125
housing,500,1,4.39111766353348,-0.01214996712609695,0.0012908768253787062,125
housing,500,0,2.396997088400497,0.002010746587611578,1.0401626662021046e-05,125
housing,500,0,0.608482535233481,-0.0013549620668102946,-3.46111901606827e-05,125
housing,500,0,2.193850065560631,0.0036510641275881994,0.0001802845154493804,125
housing,500,0,0.8144175979539998,0.003429379560936141,0.004975985229263624,125
housing,500,0,2.2201887070965483,0.008055970920870514,0.06362284582639421,125
housing,500,1,1.2476836780731648,-0.012064724908737556,0.007091272436091256,125
housing,500,0,0.1852893084676829,0.0002781218041560951,0.0013912058149151418,125
housing,500,0,3.1771854866280234,-0.00327128581744196,-0.0004741402136097528,125
housing,500,0,3.0910355308392554,0.05058882762499484,0.004480710806421817,125
housing,500,0,0.7654291796291552,0.0024736236075104667,0.0002828222572457406,125
housing,500,1,3.0046124756431563,0.015840104360064,-9.695451743940708e-05,125
housing,500,0,5.714522643857898,0.014830473187431803,0.013853289536523095,125
housing,500,1,0.0019107918528687587,1.6616638607969136e-05,-0.0005338751557947274,125
housing,500,0,1.7273172692120573,-0.0014589936501636647,-0.0003059149152746521,125
housing,500,0,2.286068447552158,0.008229980309431673,0.001208958821816375,125
housing,500,1,1.386423365225237,-0.005240575760157684,1.259659842556271e-05,125
housing,500,0,2.9202960827071975,0.009356498816160963,0.0014818608478627815,125
housing,500,0,2.1129520796830352,0.0034591501786365164,0.000315748358422685,125
housing,500,0,0.5257463879575053,0.007095075927681771,0.01796325363076251,125
housing,500,0,0.32755525796563234,-0.0024550132808649483,-0.03745936868600663,125
housing,500,1,1.098248187378755,0.00898434552993077,-0.004482380516465878,125
housing,500,0,4.8075100601677985,0.006391813846475358,8.300333193186904e-05,125
housing,500,0,9.329314659390858,0.05764494129114306,0.005895406836370964,125
housing,500,0,0.23942068742840986,-0.00036419227009365507,-0.00011328507803784471,125
housing,500,0,4.917873474968665,0.017940208323534934,0.00046052098572249567,125
housing,500,0,3.591184319305679,0.027917348823919053,0.026644192628951513,125
housing,500,0,0.3302356371706059,0.0019663210399769593,0.0005641399200275454,125
housing,500,0,0.692178123227663,0.0015034741719979205,0.0010720103426974104,125
housing,500,1,0.23727333338380535,0.003390339350803684,-0.0044579364765132135,125
housing,500,1,2.0044351247234284,-0.03021112387836622,0.0023459652102363893,125
housing,500,1,1.7620744761634224,-0.0014695370241135652,0.0004905279914986238,125
housing,500,1,1.499504044196938,0.03757004306394962,-0.002315320787352304,125
